name, average, error
steps,273266,35717.6
times,42.0861,5.52555
sx,0.624136,0.00192615
sz,0.375864,0.00192615
mag,0.307126,0.00228418
mag2,0.201407,0.00156254
mag4,0.0891242,0.00100027
ising_order,0.00103423,0.00103423
corr_x,1
