Steps,1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000, 201000, 202000, 203000, 204000, 205000, 206000, 207000, 208000, 209000, 210000, 211000, 212000, 213000, 214000, 215000, 216000, 217000, 218000, 219000, 220000, 221000, 222000, 223000, 224000, 225000, 226000, 227000, 228000, 229000, 230000, 231000, 232000, 233000, 234000, 235000, 236000, 237000, 238000, 239000, 240000, 241000, 242000, 243000, 244000, 245000, 246000, 247000, 248000, 249000, 250000, 251000, 252000, 253000, 254000, 255000, 256000, 257000, 258000, 259000, 260000, 261000, 262000, 263000, 264000, 265000, 266000, 267000, 268000, 269000, 270000, 271000, 272000, 273000, 274000, 275000, 276000, 277000, 278000, 279000, 280000, 281000, 282000, 283000, 284000, 285000, 286000, 287000, 288000, 289000, 290000, 291000, 292000, 293000, 294000, 295000, 296000, 297000, 298000, 299000, 300000, 301000, 302000, 303000, 304000, 305000, 306000, 307000, 308000, 309000, 310000, 311000, 312000, 313000, 314000, 315000, 316000, 317000, 318000, 319000, 320000, 321000, 322000, 323000, 324000, 325000, 326000, 327000, 328000, 329000, 330000, 331000, 332000, 333000, 334000, 335000, 336000, 337000, 338000, 339000, 340000, 341000, 342000, 343000, 344000, 345000, 346000, 347000, 348000, 349000, 350000, 351000, 352000, 353000, 354000, 355000, 356000, 357000, 358000, 359000, 360000, 361000, 362000, 363000, 364000, 365000, 366000, 367000, 368000, 369000, 370000, 371000, 372000, 373000, 374000, 375000, 376000, 377000, 378000, 379000, 380000, 381000, 382000, 383000, 384000, 385000, 386000, 387000, 388000, 389000, 390000, 391000, 392000, 393000, 394000, 395000, 396000, 397000, 398000, 399000, 400000, 401000, 402000, 403000, 404000, 405000, 406000, 407000, 408000, 409000, 410000, 411000, 412000, 413000, 414000, 415000, 416000, 417000, 418000, 419000, 420000, 421000, 422000, 423000, 424000, 425000, 426000, 427000, 428000, 429000, 430000, 431000, 432000, 433000, 434000, 435000, 436000, 437000, 438000, 439000, 440000, 441000, 442000, 443000, 444000, 445000, 446000, 447000, 448000, 449000, 450000, 451000, 452000, 453000, 454000, 455000, 456000, 457000, 458000, 459000, 460000, 461000, 462000, 463000, 464000, 465000, 466000, 467000, 468000, 469000, 470000, 471000, 472000, 473000, 474000, 475000, 476000, 477000, 478000, 479000, 480000, 481000, 482000, 483000, 484000, 485000, 486000, 487000, 488000, 489000, 490000, 491000, 492000, 493000, 494000, 495000, 496000, 497000, 498000, 499000, 500000, 501000, 502000, 503000, 504000, 505000, 506000, 507000, 508000, 509000, 510000, 511000, 512000, 513000, 514000, 515000, 516000, 517000, 518000, 519000, 520000, 521000, 522000, 523000, 524000, 525000, 526000, 527000, 528000, 529000, 530000, 531000, 532000, 533000, 534000, 535000, 536000, 537000, 538000, 539000, 540000, 541000, 542000, 543000, 544000, 545000, 546000, 547000, 548000, 549000, 550000, 551000, 552000, 553000, 554000, 555000, 556000, 557000, 558000, 559000, 560000, 561000, 562000, 563000, 564000, 565000, 566000, 567000, 568000, 569000, 570000, 571000, 572000, 573000, 574000, 575000, 576000, 577000, 578000, 579000, 580000, 581000, 582000, 583000, 584000, 585000, 586000, 587000, 588000, 589000, 590000, 591000, 592000, 593000, 594000, 595000, 596000, 597000, 598000, 599000, 600000
Times,0.272874, 0.559813, 0.840724, 1.12503, 1.38462, 1.66665, 1.9476, 2.22622, 2.53011, 2.80309, 3.08319, 3.41502, 3.71084, 3.98291, 4.24496, 4.53794, 4.81313, 5.0788, 5.34332, 5.63674, 5.91903, 6.2026, 6.48152, 6.76918, 7.04364, 7.31806, 7.58974, 7.8572, 8.12662, 8.39856, 8.66796, 8.94382, 9.22066, 9.50414, 9.76606, 10.0402, 10.3132, 10.5774, 10.8633, 11.1263, 11.4026, 11.6976, 11.9939, 12.2778, 12.5514, 12.8347, 13.1066, 13.3866, 13.6613, 13.9484, 14.2428, 14.5312, 14.8078, 15.1028, 15.368, 15.629, 15.9351, 16.2249, 16.4993, 16.7893, 17.0879, 17.3686, 17.647, 17.9225, 18.2147, 18.4984, 18.7604, 19.0256, 19.3221, 19.584, 19.8807, 20.1726, 20.4777, 20.7682, 21.0673, 21.3467, 21.6512, 21.9461, 22.2328, 22.4943, 22.7834, 23.0629, 23.3543, 23.6449, 23.9294, 24.212, 24.4806, 24.7544, 25.0175, 25.2955, 25.566, 25.8469, 26.1321, 26.4205, 26.7094, 26.9797, 27.2608, 27.5472, 27.8338, 28.1203, 28.4217, 28.7118, 29.0048, 29.2679, 29.5555, 29.8453, 30.1258, 30.4099, 30.6933, 30.9643, 31.2321, 31.5014, 31.7843, 32.0468, 32.3576, 32.6264, 32.8869, 33.1735, 33.4518, 33.735, 34.0059, 34.283, 34.5632, 34.8522, 35.1362, 35.4161, 35.684, 35.9492, 36.2328, 36.5191, 36.7906, 37.0834, 37.3695, 37.6402, 37.954, 38.2481, 38.5458, 38.8217, 39.1314, 39.4338, 39.7059, 39.9969, 40.2849, 40.5796, 40.876, 41.1434, 41.4145, 41.7055, 41.9898, 42.2769, 42.5548, 42.8392, 43.1457, 43.4225, 43.6945, 43.9691, 44.2446, 44.5287, 44.7789, 45.0707, 45.355, 45.6385, 45.937, 46.224, 46.4943, 46.7972, 47.0857, 47.3612, 47.639, 47.9226, 48.2136, 48.5091, 48.7916, 49.0632, 49.3373, 49.6113, 49.8897, 50.1712, 50.4451, 50.7318, 51.0126, 51.3104, 51.5882, 51.8726, 52.1536, 52.4438, 52.7191, 53.0093, 53.3032, 53.584, 53.861, 54.1445, 54.4187, 54.6795, 54.9481, 55.2343, 55.5338, 55.7957, 56.0941, 56.3644, 56.6572, 56.944, 57.2239, 57.5204, 57.8022, 58.0818, 58.3712, 58.6469, 58.9503, 59.2433, 59.5382, 59.8507, 60.1411, 60.4318, 60.7019, 60.9885, 61.272, 61.5552, 61.8434, 62.152, 62.4485, 62.7448, 63.0148, 63.3087, 63.6094, 63.8909, 64.1806, 64.4571, 64.7525, 65.0443, 65.3323, 65.6263, 65.903, 66.1714, 66.4583, 66.734, 66.9978, 67.2611, 67.5356, 67.8051, 68.1136, 68.4051, 68.6888, 68.981, 69.2543, 69.555, 69.8297, 70.1304, 70.4214, 70.6954, 70.9764, 71.2761, 71.5614, 71.845, 72.1516, 72.4179, 72.7008, 72.9917, 73.271, 73.5564, 73.8396, 74.1087, 74.3812, 74.6706, 74.973, 75.2575, 75.5449, 75.8116, 76.1135, 76.372, 76.656, 76.9588, 77.2378, 77.499, 77.7804, 78.0693, 78.3629, 78.6429, 78.937, 79.2357, 79.5098, 79.7789, 80.052, 80.3239, 80.5892, 80.873, 81.1392, 81.4039, 81.7042, 81.9782, 82.2592, 82.5244, 82.8183, 83.0957, 83.379, 83.6722, 83.9506, 84.2313, 84.4813, 84.7595, 85.0446, 85.3345, 85.6105, 85.906, 86.1874, 86.5043, 86.8027, 87.1012, 87.3917, 87.6712, 87.9473, 88.2334, 88.5199, 88.8052, 89.084, 89.3698, 89.641, 89.9208, 90.2173, 90.4768, 90.7375, 91.0108, 91.3093, 91.5906, 91.8699, 92.1257, 92.3878, 92.668, 92.9551, 93.2717, 93.5485, 93.8326, 94.1086, 94.3801, 94.6557, 94.9377, 95.231, 95.5592, 95.8244, 96.1299, 96.4054, 96.6682, 96.9685, 97.2342, 97.5289, 97.8164, 98.1098, 98.389, 98.655, 98.9193, 99.1876, 99.4497, 99.7218, 100.033, 100.306, 100.569, 100.836, 101.125, 101.412, 101.707, 101.992, 102.276, 102.554, 102.852, 103.115, 103.408, 103.698, 103.972, 104.243, 104.517, 104.786, 105.074, 105.347, 105.636, 105.934, 106.232, 106.534, 106.824, 107.104, 107.401, 107.698, 107.978, 108.237, 108.518, 108.816, 109.108, 109.392, 109.686, 109.974, 110.246, 110.517, 110.794, 111.061, 111.337, 111.609, 111.891, 112.168, 112.429, 112.709, 112.976, 113.252, 113.542, 113.824, 114.094, 114.386, 114.667, 114.939, 115.201, 115.48, 115.741, 116.043, 116.342, 116.65, 116.921, 117.195, 117.476, 117.779, 118.05, 118.335, 118.618, 118.924, 119.197, 119.486, 119.762, 120.029, 120.313, 120.601, 120.87, 121.138, 121.391, 121.699, 121.97, 122.212, 122.501, 122.797, 123.071, 123.343, 123.599, 123.88, 124.163, 124.438, 124.729, 125.027, 125.32, 125.578, 125.852, 126.158, 126.452, 126.728, 127.008, 127.307, 127.562, 127.84, 128.136, 128.417, 128.713, 129, 129.283, 129.534, 129.809, 130.084, 130.382, 130.657, 130.967, 131.268, 131.552, 131.854, 132.129, 132.422, 132.714, 132.987, 133.278, 133.541, 133.842, 134.121, 134.401, 134.675, 134.963, 135.251, 135.53, 135.806, 136.09, 136.37, 136.672, 136.946, 137.215, 137.524, 137.817, 138.099, 138.384, 138.677, 138.97, 139.242, 139.515, 139.825, 140.118, 140.399, 140.67, 140.975, 141.244, 141.545, 141.84, 142.122, 142.397, 142.681, 142.962, 143.25, 143.537, 143.816, 144.107, 144.399, 144.675, 144.958, 145.23, 145.493, 145.775, 146.042, 146.337, 146.629, 146.89, 147.177, 147.473, 147.743, 148.014, 148.313, 148.598, 148.871, 149.158, 149.429, 149.692, 149.968, 150.253, 150.534, 150.829, 151.118, 151.41, 151.696, 151.988, 152.256, 152.526, 152.798, 153.072, 153.334, 153.616, 153.888, 154.168, 154.428, 154.705, 154.968, 155.253, 155.537, 155.807, 156.088, 156.368, 156.657, 156.929, 157.215, 157.495, 157.783, 158.072, 158.361, 158.649, 158.933, 159.218, 159.518, 159.797, 160.072, 160.384, 160.697, 160.986, 161.276, 161.578, 161.858, 162.139, 162.399, 162.681, 162.95, 163.226, 163.497, 163.781, 164.054, 164.341, 164.609, 164.866, 165.14, 165.422, 165.699, 165.99, 166.274, 166.551, 166.835, 167.122, 167.399, 167.696, 167.971, 168.23, 168.515, 168.807, 169.106, 169.399
<Sz>,0, 0.015625, 0.015625, 0.015625, 0.0078125, 0, 0, 0, 0, 0.03125, 0.0078125, 0.0078125, 0.03125, 0.015625, 0.0078125, 0, 0, 0.0390625, 0.015625, 0.0234375, 0.0390625, 0, 0, 0, 0, 0.03125, 0.0078125, 0, 0.0078125, 0.0234375, 0, 0.0234375, 0.0078125, 0.0390625, 0.0078125, 0.015625, 0.0078125, 0.015625, 0.03125, 0, 0.0078125, 0, 0, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0, 0.03125, 0, 0.015625, 0, 0, 0.015625, 0.015625, 0.0234375, 0.0078125, 0, 0, 0.0234375, 0, 0, 0, 0.015625, 0.0078125, 0, 0.015625, 0.0078125, 0, 0.0078125, 0.0078125, 0, 0.0078125, 0, 0, 0, 0.0234375, 0.0234375, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0234375, 0, 0.015625, 0, 0.03125, 0, 0.015625, 0.0078125, 0, 0.0078125, 0, 0, 0.0078125, 0, 0.015625, 0.015625, 0, 0, 0, 0.0078125, 0, 0.015625, 0, 0.0390625, 0, 0, 0.015625, 0.015625, 0.03125, 0.015625, 0, 0, 0.0390625, 0.0234375, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.03125, 0.0234375, 0, 0.0234375, 0, 0.015625, 0, 0.03125, 0.0078125, 0, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0, 0, 0.0234375, 0.0234375, 0, 0.0390625, 0.0078125, 0, 0.0078125, 0.0234375, 0, 0, 0.0078125, 0.0234375, 0, 0, 0.0078125, 0.0234375, 0.0078125, 0.015625, 0.015625, 0.015625, 0.0234375, 0, 0, 0.0078125, 0.015625, 0.0078125, 0, 0.0078125, 0.015625, 0.03125, 0.0234375, 0.015625, 0, 0.015625, 0.015625, 0, 0, 0.03125, 0.0078125, 0, 0, 0.0078125, 0, 0.0078125, 0.015625, 0, 0.015625, 0.0390625, 0.0078125, 0, 0.0078125, 0.0078125, 0.0078125, 0, 0.015625, 0, 0, 0.015625, 0, 0.0078125, 0, 0, 0, 0.0078125, 0, 0.03125, 0.0078125, 0, 0.0078125, 0.015625, 0.0078125, 0.0078125, 0, 0, 0.0234375, 0.0078125, 0.0234375, 0, 0.0078125, 0, 0.0234375, 0.03125, 0.015625, 0.0078125, 0, 0, 0, 0, 0.0390625, 0, 0.0078125, 0.015625, 0.0546875, 0.0078125, 0, 0.0078125, 0.015625, 0.015625, 0, 0, 0.0390625, 0, 0.015625, 0, 0.0390625, 0, 0, 0, 0.0078125, 0.0234375, 0.0078125, 0.015625, 0.015625, 0.0390625, 0.0078125, 0.03125, 0, 0.015625, 0.0078125, 0.0234375, 0.03125, 0.015625, 0, 0, 0.0234375, 0, 0.015625, 0.0078125, 0, 0.015625, 0, 0.0078125, 0, 0, 0.015625, 0.015625, 0, 0, 0.015625, 0.015625, 0, 0, 0, 0.0234375, 0, 0.0234375, 0.0078125, 0, 0.0078125, 0, 0.0078125, 0.0078125, 0, 0, 0, 0.03125, 0.015625, 0, 0.03125, 0.015625, 0, 0.015625, 0, 0.015625, 0, 0, 0.015625, 0.0078125, 0.015625, 0, 0, 0, 0, 0, 0, 0.0234375, 0.015625, 0.015625, 0.0234375, 0, 0, 0.03125, 0.03125, 0, 0.015625, 0, 0.015625, 0.0078125, 0, 0.0078125, 0.0078125, 0.015625, 0.0234375, 0.015625, 0.0078125, 0.0234375, 0.015625, 0.015625, 0, 0.015625, 0, 0, 0.0078125, 0.03125, 0.015625, 0.015625, 0.015625, 0.0078125, 0, 0, 0.03125, 0, 0, 0.0078125, 0, 0.03125, 0.015625, 0.015625, 0, 0.015625, 0.015625, 0.0078125, 0.0078125, 0, 0.0078125, 0.0234375, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0, 0, 0.03125, 0, 0, 0, 0.0078125, 0.0078125, 0, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0234375, 0, 0.015625, 0, 0.03125, 0.03125, 0.015625, 0, 0.0078125, 0, 0.0078125, 0.015625, 0.03125, 0.046875, 0.015625, 0, 0.0078125, 0.015625, 0.0703125, 0.015625, 0, 0, 0.0078125, 0, 0.015625, 0.015625, 0, 0.0625, 0, 0.0078125, 0.0234375, 0.0078125, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0, 0.0234375, 0.03125, 0.015625, 0.0078125, 0.03125, 0.0390625, 0.015625, 0, 0.03125, 0.015625, 0.0078125, 0, 0, 0.0078125, 0.0078125, 0.015625, 0, 0.015625, 0.03125, 0, 0.0078125, 0.0078125, 0, 0.0078125, 0.0078125, 0.0078125, 0, 0, 0.015625, 0, 0, 0.0078125, 0, 0.0078125, 0, 0, 0.0078125, 0, 0.0078125, 0, 0, 0.0078125, 0, 0, 0, 0, 0.03125, 0.015625, 0, 0, 0.0234375, 0, 0, 0.0234375, 0, 0.0234375, 0.015625, 0.015625, 0.0078125, 0.0078125, 0.015625, 0, 0.0390625, 0, 0.015625, 0, 0, 0.015625, 0.0078125, 0.03125, 0, 0.0078125, 0.046875, 0.015625, 0.015625, 0.015625, 0, 0.015625, 0.0234375, 0.046875, 0.0078125, 0.0078125, 0.015625, 0, 0.0390625, 0.0234375, 0, 0.0234375, 0, 0.0078125, 0, 0.03125, 0, 0, 0.0078125, 0.0078125, 0, 0.0390625, 0, 0.0078125, 0.0234375, 0, 0, 0.0078125, 0, 0, 0, 0.0078125, 0.0078125, 0, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0, 0.0078125, 0, 0.0078125, 0, 0, 0.0234375, 0.03125, 0.0078125, 0, 0.0078125, 0, 0.015625, 0, 0, 0, 0.0078125, 0.015625, 0.03125, 0.0234375, 0.0390625, 0, 0.0078125, 0.03125, 0.0078125, 0.0078125, 0.0234375, 0.015625, 0, 0.0078125, 0, 0.0078125, 0.015625, 0, 0, 0.0234375, 0.0078125, 0.015625, 0, 0.0078125, 0, 0.0078125, 0.03125, 0.0078125, 0.0546875, 0, 0, 0, 0.0234375, 0.0078125, 0.0234375, 0, 0, 0.0078125, 0.0078125, 0, 0.015625, 0, 0, 0.0078125, 0.015625, 0, 0.015625, 0.0078125, 0.0078125, 0.0078125
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
