name, average, error
steps,159922,29680.2
times,3654.85,677.813
sx,0.0004,3.04412e-05
sz,0.004009,0.00521549
mag,0.999577,3.04065e-05
mag2,0.999155,6.07263e-05
mag4,0.998315,0.000121107
cluster size,998.102,0.76763
corr_x,1
corr_t,1, 1, 1, 0.999, 1, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 0.998, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 1, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 1, 0.999, 1, 0.999, 0.999, 0.999, 0.999, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 1, 1, 0.998, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 1, 1, 1, 0.999, 1, 0.998, 0.999, 1, 0.999, 1, 0.999, 1, 0.998, 1, 1, 0.998, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 0.999, 0.999, 0.998, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.999, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 0.999, 1, 1, 0.999, 1, 0.999, 0.999, 1, 1, 1, 0.997, 1, 0.999, 0.999, 0.997, 1, 0.999, 0.999, 1, 1, 1, 0.998, 1, 1, 1, 0.999, 1, 1, 0.997, 1, 0.999, 1, 1, 0.998, 1, 0.999, 1, 1, 1, 1, 0.999, 1, 0.999, 0.999, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 0.998, 1, 1, 0.999, 0.997, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 0.999, 1, 1, 1, 0.998, 1, 1, 1, 0.999, 0.999, 0.998, 1, 1, 0.998, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 1, 0.999, 1, 0.999, 1, 1, 1, 0.999, 0.999, 0.999, 0.999, 1, 1, 0.998, 0.999, 0.998, 0.999, 1, 1, 0.998, 0.997, 0.998, 0.999, 0.999, 0.999, 0.999, 1, 0.999, 1, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 0.999, 0.999, 1, 0.998, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 0.998, 0.999, 0.998, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 0.999, 0.999, 1, 1, 1, 0.998, 0.999, 0.999, 1, 1, 0.999, 0.999, 1, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 1, 0.999, 0.999, 0.998, 1, 1, 0.999, 1, 1, 0.999, 0.999, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 0.997, 0.998, 0.999, 1, 0.999, 0.999, 1, 1, 1, 1, 1, 0.998, 1, 1, 0.999, 1, 1, 0.999, 1, 0.999, 1, 0.999, 1, 1, 1, 1, 0.999, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.999, 1, 1, 1, 1, 1, 0.999, 0.998, 1, 0.999, 0.999, 0.997, 1, 0.999, 1, 0.999, 0.999, 1, 1, 1, 1, 0.998, 0.999, 1, 1, 0.999, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 0.998, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 1, 0.999, 1, 0.998, 0.999, 1, 1, 0.999, 1, 0.998, 0.999, 0.999, 1, 1, 1, 0.999, 1, 0.999, 0.999, 1, 1, 1, 0.999, 0.999, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.999, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 1, 0.999, 1, 1, 0.998, 0.998, 1, 0.999, 1, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 0.999, 1, 1, 0.999, 0.999, 0.998, 0.999, 1, 1, 1, 1, 1, 1, 0.998, 0.998, 0.999, 0.999, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 0.999, 0.999, 1, 1, 1, 1, 1, 0.998, 1, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 0.999, 1, 0.998, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.999, 0.999, 1, 0.999, 1, 1, 1, 1, 1, 0.998, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 0.998, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.999, 0.999, 0.999, 1, 0.998, 0.999, 1, 1, 1, 1, 1, 0.997, 0.998, 1, 1, 1, 0.999, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 0.999, 0.999, 0.998, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 0.998, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 0.999, 0.998, 0.999, 1, 0.999, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 0.996, 0.998, 0.999, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 0.998, 0.999, 1, 1, 0.999, 0.998, 1, 1, 0.999, 0.999, 1, 1, 1, 0.999, 1, 1, 0.999, 0.999, 0.999, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 0.997, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 0.999, 0.999, 1, 1, 0.999, 0.999, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 0.999, 0.999, 1, 1, 1, 0.998, 1, 1, 0.999, 1, 1, 0.999, 0.998, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 1, 0.999, 1, 1, 0.998, 1, 0.998, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 0.998, 1, 1, 0.999, 1, 0.999, 1, 1, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 0.999, 0.998, 1, 1, 1, 0.999, 1, 1, 0.999, 1, 1, 1, 1, 0.998, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 0.998, 1, 0.998, 1, 1, 0.999, 0.999, 1, 0.999, 1, 1, 1, 1, 1
