name, average, error
steps,7237.5,1196.78
times,2.36255,0.390561
sx,0.00168,0.00026533
sz,-0.002,0.0142195
mag,0.99208,0.00243369
mag2,0.986864,0.00373475
mag4,0.980064,0.00504834
cluster size,98.332,0.351077
corr_x,1
corr_t,1, 0.992, 0.992, 0.988, 0.992, 0.992, 0.992, 0.992, 0.984, 0.984, 0.98, 0.98, 0.98, 0.98, 0.976, 0.98, 0.976, 0.972, 0.976, 0.976, 0.976, 0.972, 0.972, 0.976, 0.976, 0.98, 0.98, 0.98, 0.976, 0.976, 0.968, 0.976, 0.972, 0.976, 0.972, 0.98, 0.976, 0.976, 0.98, 0.972, 0.976, 0.98, 0.984, 0.984, 0.984, 0.984, 0.984, 0.976, 0.98, 0.984, 0.984, 0.984, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.984, 0.984, 0.98, 0.984, 0.984, 0.98, 0.984, 0.976, 0.984, 0.984, 0.984, 0.984, 0.984, 0.984, 0.984, 0.98, 0.98, 0.976, 0.972, 0.98, 0.972, 0.976, 0.976, 0.976, 0.98, 0.984, 0.988, 0.992, 0.988, 0.984, 0.992, 0.988, 0.992, 0.988, 0.992, 0.992, 0.992, 0.992, 0.992, 0.992, 0.992, 0.996
