name, average, error
steps,7237.5,1196.78
times,307.081,50.8467
sx,0.06344,0.000588066
sz,0.0001216,0.0416546
mag,0.748858,0.00951361
mag2,0.600986,0.0117734
mag4,0.412654,0.0126531
cluster size,736.012,22.8328
corr_x,1
corr_t,1, 0.88, 0.836, 0.852, 0.82, 0.804, 0.8, 0.84, 0.82, 0.804, 0.812, 0.812, 0.804, 0.8, 0.772, 0.772, 0.756, 0.784, 0.776, 0.744, 0.728, 0.772, 0.748, 0.756, 0.772, 0.74, 0.732, 0.728, 0.784, 0.78, 0.74, 0.736, 0.74, 0.716, 0.736, 0.74, 0.732, 0.736, 0.708, 0.692, 0.712, 0.728, 0.76, 0.748, 0.732, 0.728, 0.756, 0.736, 0.716, 0.7, 0.74, 0.72, 0.764, 0.704, 0.712, 0.72, 0.716, 0.724, 0.72, 0.724, 0.704, 0.68, 0.676, 0.732, 0.724, 0.724, 0.716, 0.68, 0.708, 0.704, 0.696, 0.692, 0.692, 0.688, 0.712, 0.704, 0.716, 0.72, 0.696, 0.708, 0.648, 0.672, 0.708, 0.692, 0.708, 0.696, 0.672, 0.684, 0.692, 0.68, 0.7, 0.696, 0.7, 0.696, 0.696, 0.684, 0.72, 0.696, 0.72, 0.704, 0.664, 0.676, 0.676, 0.672, 0.692, 0.66, 0.664, 0.676, 0.68, 0.668, 0.644, 0.624, 0.644, 0.636, 0.672, 0.664, 0.652, 0.636, 0.66, 0.668, 0.672, 0.688, 0.72, 0.68, 0.708, 0.672, 0.672, 0.696, 0.676, 0.676, 0.656, 0.636, 0.628, 0.648, 0.644, 0.652, 0.628, 0.648, 0.672, 0.644, 0.636, 0.648, 0.672, 0.652, 0.664, 0.628, 0.652, 0.656, 0.672, 0.668, 0.684, 0.676, 0.652, 0.684, 0.652, 0.64, 0.664, 0.652, 0.668, 0.668, 0.624, 0.644, 0.652, 0.612, 0.596, 0.636, 0.66, 0.628, 0.644, 0.64, 0.644, 0.68, 0.64, 0.62, 0.616, 0.624, 0.616, 0.604, 0.588, 0.612, 0.616, 0.608, 0.6, 0.64, 0.624, 0.648, 0.64, 0.66, 0.656, 0.624, 0.616, 0.632, 0.616, 0.596, 0.628, 0.6, 0.632, 0.608, 0.636, 0.608, 0.652, 0.648, 0.628, 0.58, 0.604, 0.648, 0.632, 0.632, 0.628, 0.64, 0.636, 0.628, 0.596, 0.64, 0.636, 0.632, 0.608, 0.616, 0.628, 0.592, 0.624, 0.62, 0.644, 0.62, 0.584, 0.596, 0.604, 0.628, 0.62, 0.584, 0.576, 0.592, 0.588, 0.576, 0.588, 0.6, 0.604, 0.556, 0.588, 0.636, 0.628, 0.556, 0.62, 0.616, 0.6, 0.592, 0.6, 0.592, 0.56, 0.608, 0.616, 0.644, 0.604, 0.612, 0.608, 0.636, 0.632, 0.632, 0.64, 0.604, 0.588, 0.624, 0.604, 0.6, 0.612, 0.628, 0.608, 0.632, 0.6, 0.616, 0.62, 0.616, 0.572, 0.588, 0.612, 0.588, 0.596, 0.572, 0.588, 0.584, 0.564, 0.608, 0.608, 0.612, 0.616, 0.58, 0.588, 0.632, 0.652, 0.604, 0.588, 0.588, 0.612, 0.66, 0.604, 0.636, 0.628, 0.628, 0.612, 0.596, 0.58, 0.628, 0.612, 0.588, 0.62, 0.616, 0.604, 0.62, 0.632, 0.628, 0.648, 0.616, 0.628, 0.572, 0.584, 0.624, 0.604, 0.62, 0.604, 0.596, 0.612, 0.6, 0.632, 0.588, 0.572, 0.564, 0.584, 0.592, 0.592, 0.572, 0.588, 0.58, 0.58, 0.62, 0.576, 0.612, 0.616, 0.596, 0.6, 0.644, 0.604, 0.592, 0.608, 0.604, 0.612, 0.6, 0.576, 0.576, 0.624, 0.62, 0.608, 0.612, 0.612, 0.616, 0.612, 0.58, 0.592, 0.608, 0.604, 0.636, 0.64, 0.612, 0.636, 0.616, 0.596, 0.6, 0.62, 0.604, 0.596, 0.58, 0.56, 0.576, 0.572, 0.588, 0.596, 0.584, 0.628, 0.58, 0.572, 0.588, 0.592, 0.6, 0.612, 0.62, 0.592, 0.62, 0.588, 0.604, 0.624, 0.604, 0.616, 0.616, 0.632, 0.62, 0.644, 0.608, 0.64, 0.608, 0.584, 0.58, 0.624, 0.632, 0.62, 0.612, 0.612, 0.592, 0.604, 0.628, 0.604, 0.58, 0.576, 0.544, 0.552, 0.608, 0.564, 0.584, 0.592, 0.604, 0.62, 0.58, 0.596, 0.588, 0.604, 0.592, 0.58, 0.568, 0.576, 0.572, 0.556, 0.588, 0.572, 0.56, 0.584, 0.616, 0.616, 0.596, 0.616, 0.612, 0.56, 0.54, 0.548, 0.552, 0.564, 0.556, 0.524, 0.552, 0.552, 0.548, 0.544, 0.564, 0.544, 0.548, 0.564, 0.584, 0.584, 0.552, 0.544, 0.564, 0.544, 0.568, 0.544, 0.576, 0.54, 0.564, 0.56, 0.568, 0.556, 0.564, 0.564, 0.544, 0.56, 0.528, 0.576, 0.54, 0.552, 0.564, 0.556, 0.556, 0.576, 0.572, 0.588, 0.592, 0.576, 0.548, 0.564, 0.568, 0.54, 0.54, 0.524, 0.572, 0.54, 0.536, 0.564, 0.544, 0.576, 0.548, 0.568, 0.544, 0.584, 0.576, 0.584, 0.536, 0.56, 0.544, 0.54, 0.56, 0.596, 0.572, 0.568, 0.572, 0.592, 0.584, 0.568, 0.596, 0.572, 0.588, 0.58, 0.568, 0.544, 0.576, 0.536, 0.584, 0.544, 0.572, 0.556, 0.58, 0.588, 0.54, 0.608, 0.576, 0.532, 0.524, 0.564, 0.584, 0.556, 0.576, 0.572, 0.572, 0.576, 0.604, 0.588, 0.584, 0.572, 0.616, 0.596, 0.58, 0.6, 0.572, 0.58, 0.604, 0.588, 0.556, 0.564, 0.568, 0.584, 0.584, 0.58, 0.58, 0.58, 0.564, 0.576, 0.592, 0.592, 0.584, 0.576, 0.564, 0.596, 0.596, 0.592, 0.584, 0.596, 0.604, 0.612, 0.58, 0.58, 0.576, 0.6, 0.596, 0.568, 0.584, 0.6, 0.58, 0.56, 0.576, 0.592, 0.568, 0.58, 0.584, 0.548, 0.532, 0.576, 0.608, 0.6, 0.588, 0.564, 0.588, 0.572, 0.564, 0.544, 0.568, 0.552, 0.572, 0.556, 0.588, 0.572, 0.588, 0.604, 0.584, 0.584, 0.58, 0.572, 0.56, 0.572, 0.58, 0.536, 0.548, 0.56, 0.568, 0.56, 0.544, 0.58, 0.592, 0.568, 0.556, 0.58, 0.544, 0.56, 0.588, 0.568, 0.528, 0.524, 0.54, 0.564, 0.58, 0.608, 0.608, 0.62, 0.62, 0.6, 0.632, 0.588, 0.584, 0.608, 0.588, 0.592, 0.564, 0.604, 0.62, 0.624, 0.596, 0.58, 0.624, 0.6, 0.608, 0.564, 0.6, 0.588, 0.576, 0.584, 0.58, 0.568, 0.592, 0.604, 0.592, 0.596, 0.608, 0.612, 0.62, 0.612, 0.596, 0.592, 0.604, 0.584, 0.604, 0.556, 0.556, 0.572, 0.6, 0.548, 0.56, 0.556, 0.548, 0.556, 0.608, 0.584, 0.596, 0.576, 0.612, 0.58, 0.604, 0.656, 0.64, 0.612, 0.608, 0.62, 0.608, 0.62, 0.612, 0.636, 0.64, 0.64, 0.604, 0.588, 0.62, 0.612, 0.636, 0.608, 0.608, 0.604, 0.636, 0.636, 0.616, 0.616, 0.628, 0.628, 0.612, 0.612, 0.616, 0.604, 0.628, 0.6, 0.616, 0.604, 0.592, 0.6, 0.648, 0.608, 0.616, 0.616, 0.588, 0.616, 0.624, 0.628, 0.624, 0.608, 0.652, 0.604, 0.644, 0.652, 0.632, 0.64, 0.632, 0.652, 0.64, 0.64, 0.636, 0.656, 0.632, 0.652, 0.648, 0.632, 0.596, 0.612, 0.628, 0.632, 0.644, 0.576, 0.636, 0.608, 0.564, 0.62, 0.58, 0.548, 0.564, 0.56, 0.536, 0.568, 0.6, 0.612, 0.584, 0.608, 0.6, 0.596, 0.58, 0.564, 0.572, 0.6, 0.572, 0.592, 0.56, 0.6, 0.564, 0.596, 0.58, 0.584, 0.616, 0.588, 0.62, 0.596, 0.58, 0.58, 0.596, 0.62, 0.596, 0.592, 0.6, 0.588, 0.608, 0.628, 0.632, 0.608, 0.64, 0.596, 0.62, 0.604, 0.612, 0.596, 0.628, 0.588, 0.536, 0.564, 0.552, 0.556, 0.568, 0.588, 0.584, 0.576, 0.632, 0.608, 0.604, 0.596, 0.604, 0.6, 0.616, 0.616, 0.656, 0.628, 0.588, 0.608, 0.612, 0.628, 0.62, 0.636, 0.68, 0.636, 0.632, 0.6, 0.62, 0.62, 0.636, 0.632, 0.644, 0.628, 0.656, 0.628, 0.624, 0.64, 0.624, 0.584, 0.612, 0.604, 0.592, 0.608, 0.624, 0.612, 0.576, 0.564, 0.576, 0.576, 0.624, 0.588, 0.596, 0.568, 0.584, 0.592, 0.6, 0.596, 0.58, 0.624, 0.64, 0.612, 0.6, 0.6, 0.64, 0.64, 0.616, 0.628, 0.604, 0.604, 0.664, 0.648, 0.652, 0.676, 0.648, 0.668, 0.628, 0.672, 0.668, 0.672, 0.632, 0.64, 0.644, 0.624, 0.62, 0.628, 0.624, 0.652, 0.624, 0.648, 0.644, 0.588, 0.624, 0.628, 0.616, 0.616, 0.632, 0.612, 0.648, 0.616, 0.624, 0.62, 0.616, 0.616, 0.624, 0.628, 0.612, 0.636, 0.636, 0.628, 0.576, 0.608, 0.624, 0.6, 0.572, 0.6, 0.6, 0.588, 0.596, 0.588, 0.58, 0.56, 0.592, 0.604, 0.576, 0.52, 0.544, 0.58, 0.564, 0.616, 0.616, 0.62, 0.616, 0.624, 0.6, 0.608, 0.58, 0.56, 0.608, 0.604, 0.628, 0.644, 0.628, 0.616, 0.636, 0.64, 0.648, 0.632, 0.608, 0.632, 0.588, 0.604, 0.596, 0.612, 0.612, 0.628, 0.64, 0.652, 0.636, 0.66, 0.624, 0.628, 0.632, 0.62, 0.62, 0.62, 0.636, 0.592, 0.628, 0.624, 0.628, 0.62, 0.608, 0.608, 0.6, 0.588, 0.576, 0.6, 0.608, 0.62, 0.584, 0.608, 0.608, 0.568, 0.6, 0.58, 0.604, 0.62, 0.628, 0.616, 0.616, 0.612, 0.616, 0.592, 0.608, 0.604, 0.588, 0.608, 0.62, 0.676, 0.624, 0.624, 0.632, 0.608, 0.596, 0.66, 0.664, 0.656, 0.648, 0.648, 0.652, 0.624, 0.624, 0.636, 0.62, 0.608, 0.636, 0.644, 0.62, 0.624, 0.628, 0.6, 0.604, 0.616, 0.6, 0.612, 0.596, 0.596, 0.612, 0.612, 0.632, 0.616, 0.628, 0.592, 0.62, 0.632, 0.616, 0.66, 0.636, 0.644, 0.636, 0.62, 0.652, 0.688, 0.68, 0.672, 0.672, 0.664, 0.652, 0.616, 0.668, 0.672, 0.648, 0.648, 0.648, 0.64, 0.664, 0.664, 0.644, 0.652, 0.664, 0.66, 0.652, 0.64, 0.668, 0.676, 0.636, 0.652, 0.64, 0.652, 0.628, 0.628, 0.66, 0.648, 0.652, 0.644, 0.66, 0.648, 0.64, 0.636, 0.656, 0.66, 0.676, 0.652, 0.672, 0.644, 0.676, 0.672, 0.648, 0.624, 0.66, 0.64, 0.656, 0.644, 0.64, 0.64, 0.64, 0.668, 0.652, 0.648, 0.64, 0.656, 0.664, 0.668, 0.7, 0.68, 0.66, 0.636, 0.664, 0.672, 0.632, 0.64, 0.668, 0.668, 0.644, 0.648, 0.636, 0.66, 0.672, 0.66, 0.664, 0.632, 0.656, 0.676, 0.692, 0.644, 0.624, 0.632, 0.648, 0.668, 0.628, 0.632, 0.624, 0.66, 0.668, 0.644, 0.668, 0.696, 0.684, 0.676, 0.672, 0.624, 0.632, 0.62, 0.652, 0.656, 0.628, 0.668, 0.632, 0.672, 0.636, 0.648, 0.624, 0.608, 0.636, 0.676, 0.68, 0.672, 0.644, 0.696, 0.692, 0.692, 0.676, 0.688, 0.684, 0.676, 0.7, 0.688, 0.66, 0.648, 0.684, 0.68, 0.676, 0.676, 0.712, 0.676, 0.688, 0.66, 0.664, 0.696, 0.7, 0.66, 0.668, 0.648, 0.66, 0.696, 0.68, 0.692, 0.672, 0.664, 0.676, 0.684, 0.676, 0.696, 0.708, 0.68, 0.668, 0.66, 0.668, 0.704, 0.712, 0.7, 0.676, 0.696, 0.696, 0.744, 0.724, 0.728, 0.688, 0.688, 0.72, 0.692, 0.732, 0.72, 0.688, 0.724, 0.732, 0.72, 0.72, 0.708, 0.732, 0.728, 0.712, 0.76, 0.768, 0.756, 0.784, 0.776, 0.796, 0.816, 0.784, 0.792, 0.804, 0.776, 0.784, 0.812, 0.82, 0.836, 0.832, 0.844, 0.856
