name, average, error
steps,52950,9574.27
times,124.636,22.4999
sx,0.194453,0.000683716
sz,1.44e-05,0.00389615
mag,0.107403,0.00249227
mag2,0.0176519,0.000658868
mag4,0.000830789,5.17983e-05
cluster size,20.963,0.649727
corr_x,1
corr_t,1, 0.588, 0.518, 0.422, 0.336, 0.308, 0.314, 0.274, 0.266, 0.248, 0.226, 0.23, 0.216, 0.206, 0.18, 0.23, 0.164, 0.146, 0.174, 0.148, 0.136, 0.19, 0.162, 0.112, 0.124, 0.088, 0.064, 0.058, 0.09, 0.104, 0.08, 0.038, 0.076, 0.034, 0.08, 0.076, 0.048, 0.098, 0.088, 0.05, 0.068, 0.022, 0.004, 0.024, 0.032, 0.056, 0.046, 0.006, 0.022, 0.01, 0.084, 0.034, -0.006, 0.012, 0.03, 0.01, 0.056, 0.078, 0.054, 0.034, 0.046, 0.056, 0.046, 0.068, 0.044, 0.062, 0.062, 0.06, 0.014, 0.034, 0.026, 0.008, 0.068, 0.036, 0.042, -0.006, -0.02, -0.024, 0.008, -0.03, -0.01, -0.002, 0.008, 0.014, 0.016, -0.02, -0.008, 0, -0.004, -0.08, -0.032, -0.016, -0.02, -0.018, -0.014, -0.018, 0.048, 0.046, 0.012, 0.018, -0.018, 0.036, 0.014, 0.032, 0.024, 0.054, 0.006, 0.014, 0.042, 0.004, 0.002, -0.004, 0.014, 0.016, 0.002, 0.04, 0.04, 0, -0.016, -0.012, 0.014, 0.006, 0.04, 0.028, 0.028, 0, 0.026, 0.008, 0.042, 0.024, 0.052, -0.026, -0.024, 0, 0.004, 0.042, 0.036, 0.01, 0.002, 0.024, -0.012, 0.01, -0.002, 0, 0.014, 0.026, -0.002, 0.008, 0.03, 0.002, 0.022, 0.04, 0.046, 0.066, 0.07, 0.074, 0.02, 0.038, 0.006, 0.012, 0.004, -0.034, 0.016, 0.024, 0.028, 0.05, 0.012, 0.04, 0.054, 0.072, 0.068, 0.052, 0.046, 0.032, 0.048, 0.004, 0.036, 0.052, 0.012, -0.058, -0.03, -0.036, 0.008, 0.014, -0.012, 0.014, 0.022, -0.038, -0.026, -0.026, -0.008, 0.016, 0.002, -0.024, -0.042, 0.052, 0.028, 0.054, 0.084, 0.102, 0.042, 0.014, 0.046, 0.02, 0.02, 0.016, 0.026, 0.038, 0.01, 0.004, 0.018, 0.026, 0.028, 0.04, 0.056, 0.034, 0.052, 0.032, 0.02, -0.006, 0, -0.018, -0.052, -0.058, -0.012, -0.02, -0.01, -0.014, -0.034, -0.022, -0.034, -0.018, -0.048, -0.002, -0.036, -0.048, -0.028, 0.042, 0.002, 0.018, 0.032, -0.016, -0.056, 0.03, 0.018, 0.004, -0.008, -0.02, -0.004, -0.02, -0.008, 0.016, 0.016, 0.03, 0.024, 0.006, -0.014, -0.008, -0.034, -0.01, -0.018, -0.006, -0.05, -0.026, -0.016, -0.016, -0.028, 0, 0.018, 0.018, 0.006, 0.016, 0.058, 0.006, 0.046, 0.026, 0.03, 0.004, 0.018, 0.002, 0.04, -0.008, -0.028, -0.024, -0.022, -0.032, -0.014, -0.036, -0.008, 0.006, -0.014, -0.03, 0, -0.01, 0.006, 0.012, 0.004, -0.01, -0.038, -0.02, 0.004, -0.02, -0.012, -0.02, -0.028, -0.016, -0.038, -0.036, -0.07, -0.032, -0.038, -0.032, -0.006, -0.006, 0.008, -0.024, -0.006, -0.014, -0.024, 0.01, 0.004, 0.006, -0.018, -0.006, -0.038, -0.048, -0.026, 0.032, 0.026, 0.016, -0.016, -0.02, -0.048, -0.048, -0.022, -0.042, -0.046, -0.086, -0.05, -0.026, -0.03, -0.046, -0.01, -0.026, -0.004, -0.004, -0.006, -0.046, 0.018, 0.014, -0.02, -0.026, -0.028, -0.006, -0.03, -0.036, -0.052, -0.022, -0.028, -0.066, -0.022, -0.026, 0.032, 0.034, 0.014, -0.03, -0.026, -0.03, -0.004, -0.044, -0.02, -0.038, -0.072, -0.042, -0.036, -0.06, -0.044, -0.058, -0.036, -0.008, 0.018, 0.02, 0.032, 0.026, -0.026, -0.01, 0.026, 0.004, -0.004, 0.044, 0.03, -0.006, -0.066, 0.012, -0.012, 0.008, -0.06, -0.082, -0.054, -0.036, -0.058, -0.052, -0.036, -0.022, -0.008, -0.012, 0.016, 0.014, 0.042, 0.042, 0.03, 0.032, 0.02, 0.032, 0.006, 0.01, 0.024, -0.012, -0.048, -0.02, -0.008, -0.028, 0.016, -0.024, -0.038, -0.056, -0.066, -0.016, -0.052, 0.008, 0.026, 0.026, -0.02, 0.024, -0.016, -0.006, -0.034, 0.006, -0.046, 0.008, -0.046, -0.028, -0.028, -0.008, -0.018, 0.006, -0.026, -0.018, -0.004, 0.006, 0.02, -0.002, -0.02, -0.028, -0.016, -0.014, -0.02, -0.026, -0.042, -0.052, -0.02, -0.016, -0.032, -0.038, -0.046, 0.026, -0.02, -0.016, -0.044, -0.022, -0.03, -0.04, -0.036, 0.022, 0.004, 0.01, -0.026, 0.008, 0.012, 0.052, 0.07, 0.126, 0.084, 0.05, 0.05, 0.052, 0.05, 0.058, 0.016, 0.012, 0.018, -0.014, 0.002, 0.002, -0.036, -0.028, -0.018, -0.018, -0.018, -0.004, -0.016, -0.016, -0.008, 0.028, -0.032, 0.018, 0.022, -0.004, -0.034, 0, -0.002, -0.002, 0.002, -0.002, 0.004, -0.008, 0.004, -0.034, -0.052, -0.02, -0.08, -0.002, 0.024, -0.02, -0.016, 0.01, -0.004, -0.032, -0.024, -0.002, 0.006, -0.006, -0.016, 0.006, -0.01, 0.008, -0.004, 0.008, -0.022, -0.002, 0.038, 0.044, -0.006, 0.042, 0.032, 0.028, 0.018, 0.036, 0, 0.042, 0.008, -0.038, -0.062, -0.05, -0.016, -0.022, -0.022, 0.024, 0.04, 0.044, 0.052, 0.032, 0.002, 0.044, 0.044, 0.066, 0.09, 0.062, 0.086, 0.106, 0.034, 0.042, 0.088, 0.03, 0.042, 0.024, 0.028, 0.01, 0.042, 0.03, 0.028, 0.086, 0.048, 0.042, 0.012, 0.018, -0.026, -0.054, -0.02, -0.046, -0.02, -0.008, 0.038, -0.014, 0.002, 0.04, -0.01, -0.028, -0.044, -0.02, 0.034, 0.056, 0.062, 0.032, 0.04, 0.054, 0.036, 0.01, 0.02, 0.01, 0.038, 0.046, 0.07, 0.014, 0.02, 0.006, -0.012, 0.028, 0.028, -0.016, 0.042, 0.038, 0.056, 0.068, 0.052, 0.028, 0.034, 0.044, 0.078, 0.048, 0.034, 0.052, 0.058, 0.044, 0.032, 0.022, 0.034, 0.002, 0.026, 0.006, 0.01, 0.002, -0.002, 0.006, 0.004, 0.036, 0.018, 0.002, -0.006, -0.01, -0.022, 0.04, 0.03, 0.04, 0.006, -0.028, -0.002, 0.034, -0.026, -0.052, -0.026, -0.074, -0.016, -0.016, -0.04, 0.036, -0.012, -0.004, 0.014, 0, 0.016, 0.042, -0.028, -0.018, -0.04, 0.016, -0.016, 0.026, 0.01, 0.002, -0.018, -0.044, -0.012, -0.03, -0.024, -0.024, -0.05, -0.036, -0.016, 0.01, -0.04, 0.014, -0.008, -0.036, -0.046, -0.042, -0.06, -0.074, -0.082, -0.064, -0.028, -0.082, -0.072, -0.088, -0.09, -0.088, -0.088, -0.06, -0.05, -0.016, -0.024, -0.04, -0.054, -0.066, -0.044, -0.002, -0.008, 0.014, -0.038, -0.01, 0.008, 0.01, -0.018, -0.018, -0.014, -0.052, -0.012, 0.002, -0.006, 0.008, 0.018, -0.006, 0.014, -0.012, -0.016, -0.048, 0.002, 0.024, 0.052, 0.022, -0.002, -0.018, 0.024, 0.006, -0.022, 0.002, 0.028, 0.018, 0.016, -0.008, 0.016, 0.022, 0.004, 0.014, -0.042, -0.046, -0.006, -0.056, -0.038, -0.02, -0.046, 0.004, 0.008, -0.016, -0.05, -0.038, -0.054, -0.036, -0.034, -0.036, -0.004, 0, 0.008, -0.032, -0.026, -0.04, -0.026, -0.012, -0.008, -0.03, -0.024, -0.002, -0.038, 0.028, 0.048, 0.024, -0.008, -0.016, -0.02, -0.01, -0.058, -0.07, -0.018, -0.044, -0.008, -0.004, -0.024, -0.058, 0.018, -0.022, -0.024, 0.002, -0.016, -0.03, -0.048, -0.032, -0.016, -0.036, -0.04, -0.036, -0.068, -0.03, -0.042, -0.052, -0.042, -0.036, -0.038, -0.034, 0.008, -0.032, -0.016, -0.014, -0.004, -0.048, -0.004, -0.028, -0.014, -0.046, -0.008, 0.03, 0.024, -0.034, 0.016, -0.046, -0.032, -0.036, -0.08, -0.078, -0.082, -0.022, -0.024, -0.038, 0.01, -0.012, 0.034, 0.028, -0.02, -0.02, -0.048, -0.076, -0.064, -0.09, -0.062, -0.056, -0.032, 0.016, -0.038, -0.018, 0, -0.058, -0.06, 0, -0.044, -0.06, -0.016, -0.042, -0.032, -0.038, -0.022, -0.046, -0.032, -0.01, 0.032, -0.002, -0.042, -0.056, -0.064, -0.014, -0.028, 0.014, -0.032, -0.032, -0.038, 0.01, 0.006, 0.012, 0.03, -0.008, -0.014, 0.002, 0, -0.008, -0.002, 0, 0.004, -0.002, -0.028, 0.012, 0.034, 0.028, -0.014, 0.012, -0.012, 0.066, 0.034, 0.038, 0.02, 0.02, 0.01, 0.014, -0.016, 0.012, 0.022, -0.004, 0, -0.038, 0.026, -0.01, 0.004, 0.02, 0.028, 0.012, 0.004, 0.014, -0.016, -0.022, -0.028, 0.024, -0.004, -0.022, -0.006, 0.024, 0.04, -0.022, -0.02, -0.004, 0.002, 0.002, 0.032, -0.008, -0.032, -0.06, -0.024, -0.006, -0.06, -0.054, -0.012, -0.014, 0.014, 0.048, 0.052, 0.04, 0.05, 0.06, 0.06, 0.04, 0.054, 0.068, 0.016, 0.016, -0.004, 0, 0.038, -0.002, 0.064, 0.038, 0.042, 0.042, 0.064, 0.058, 0.012, 0.004, -0.018, -0.034, -0.014, -0.032, -0.028, 0.002, -0.016, 0.012, -0.048, -0.022, -0.014, -0.03, -0.044, -0.008, 0.018, 0.018, 0.008, -0.01, 0.002, -0.002, 0.032, -0.016, -0.036, -0.03, 0, 0.016, -0.004, 0.01, -0.028, -0.006, -0.01, -0.014, 0.002, 0.006, 0.02, -0.002, 0, -0.008, -0.004, 0.018, 0.002, 0.028, -0.028, -0.002, 0.028, 0.02, 0.002, 0.016, 0.014, 0.042, 0.04, 0.024, 0.012, 0.02, 0.04, 0.014, 0.048, 0.008, -0.014, 0.002, 0.018, -0.012, -0.002, 0.012, 0.004, -0.022, -0.002, 0.006, 0.012, -0.006, -0.014, -0.014, 0.012, 0.03, 0.04, 0, -0.006, -0.004, 0.02, 0.012, 0.066, -0.008, 0.036, 0.032, 0.046, 0.028, 0.01, -0.006, 0.082, 0.028, 0.066, 0.022, 0.056, 0.016, 0.03, 0.04, 0.038, 0.014, 0.016, 0.048, 0.024, 0.006, 0, 0.008, 0.016, -0.012, 0.01, 0.01, 0.024, 0.054, 0.012, -0.016, 0.01, 0.01, 0.022, 0.034, 0.008, 0.036, 0.014, 0.032, 0.074, 0.052, 0.07, 0.062, 0.066, 0.036, 0.042, 0.03, 0.008, 0.028, 0.034, 0.028, 0.048, 0.062, 0.064, 0.04, 0.034, 0.036, 0, 0.066, 0.064, 0.054, 0.066, 0.06, 0.108, 0.028, 0.026, 0.014, 0.008, 0.046, 0.022, 0.03, 0.018, 0.048, 0.082, 0.08, 0.082, 0.034, 0.062, 0.038, 0.02, 0.01, 0.01, 0.006, 0.036, 0.05, 0.024, 0.018, 0.034, 0.042, 0.062, 0.046, 0.056, 0.026, 0.054, 0.056, 0.084, 0.062, 0.06, 0.024, 0.014, 0.024, -0.006, 0.018, 0.034, 0.04, -0.016, 0.016, 0.032, 0.038, 0.054, 0.028, 0.078, 0.05, 0.042, 0.024, 0.036, 0.042, 0.036, 0.034, 0.02, 0.03, 0.006, 0.022, 0.018, 0.008, 0.02, 0.032, 0.042, 0.034, 0.022, 0.036, -0.002, -0.008, -0.006, 0.03, -0.02, -0.022, -0.028, 0.036, 0.04, 0.018, 0.02, 0.024, 0.076, 0.054, 0.052, 0.06, 0.076, 0.102, 0.062, 0.046, 0.014, 0.024, 0.03, 0.046, 0.054, 0.066, 0.058, 0.082, 0.128, 0.074, 0.126, 0.082, 0.082, 0.126, 0.128, 0.114, 0.1, 0.104, 0.128, 0.146, 0.076, 0.092, 0.14, 0.094, 0.134, 0.156, 0.146, 0.15, 0.154, 0.12, 0.102, 0.14, 0.108, 0.19, 0.176, 0.204, 0.188, 0.2, 0.214, 0.238, 0.32, 0.34, 0.33, 0.372, 0.428, 0.598
