name, average, error
steps,995,95.7427
times,2.52052,0.255493
sx,0.1182,0.00778289
sz,0.3834,0.027989
mag,-0.0066,0.0473972
mag2,0.224436,0.025128
mag4,0.119426,0.0202756
ising_order,0.464,0.0855206
corr_x,1, 0.464, 0.264, 0.114, 0.132, 0.232, 0.05, 0.1, 0.096, 0.386
