name, average, error
mag,0.0002318,0.000201142
mag2,0.000200036,0.000200001
mag4,0.0002,0.0002
cluster size,1999.54,0.26765
a_mag,0.999767,0.000201007
a_mag2,0.999734,0.000202027
sx,3.12e-05,2.2151e-06
loc,0.999967,1.93793e-06
