name, average, error
steps,252950,47871.4
times,4057.39,767.184
sx,0.057888,0.000151704
sz,0.018734,0.00777054
mag,0.445845,0.00291306
mag2,0.262037,0.00276992
mag4,0.121594,0.00210285
cluster size,258.021,2.50003
corr_x,1
corr_t,1, 0.8744, 0.8188, 0.7804, 0.7508, 0.7304, 0.7104, 0.6856, 0.6808, 0.6588, 0.6524, 0.6472, 0.6292, 0.6196, 0.6144, 0.5992, 0.592, 0.5868, 0.572, 0.5572, 0.5424, 0.5372, 0.5372, 0.5416, 0.5224, 0.5228, 0.5092, 0.5104, 0.4972, 0.504, 0.494, 0.4912, 0.4908, 0.4888, 0.4804, 0.4752, 0.47, 0.4644, 0.4476, 0.4504, 0.438, 0.4304, 0.4328, 0.4344, 0.4336, 0.4244, 0.4256, 0.4176, 0.4192, 0.412, 0.4216, 0.4184, 0.4128, 0.4016, 0.4004, 0.408, 0.4004, 0.398, 0.3992, 0.3964, 0.3928, 0.3972, 0.3976, 0.3932, 0.3888, 0.39, 0.3896, 0.384, 0.378, 0.3752, 0.3668, 0.3676, 0.3748, 0.3716, 0.3788, 0.3692, 0.3664, 0.3624, 0.3532, 0.3468, 0.3668, 0.3744, 0.3568, 0.356, 0.35, 0.3492, 0.3528, 0.3388, 0.3528, 0.3472, 0.3384, 0.328, 0.332, 0.334, 0.3284, 0.3228, 0.3232, 0.3216, 0.3264, 0.3292, 0.32, 0.3204, 0.3284, 0.3184, 0.3124, 0.318, 0.3176, 0.3224, 0.32, 0.3092, 0.3216, 0.3192, 0.314, 0.3116, 0.3212, 0.3128, 0.3184, 0.308, 0.316, 0.3156, 0.3136, 0.2996, 0.296, 0.3008, 0.2988, 0.2836, 0.2924, 0.2956, 0.2912, 0.2816, 0.2816, 0.2896, 0.2864, 0.28, 0.278, 0.2784, 0.2672, 0.2664, 0.2668, 0.2616, 0.2668, 0.2724, 0.2712, 0.2804, 0.272, 0.2756, 0.27, 0.2708, 0.2692, 0.2792, 0.2692, 0.2616, 0.2596, 0.2556, 0.25, 0.2456, 0.2448, 0.236, 0.2508, 0.2604, 0.268, 0.2528, 0.2364, 0.2412, 0.2444, 0.2592, 0.2616, 0.2696, 0.2584, 0.252, 0.2512, 0.2608, 0.2516, 0.258, 0.2484, 0.2476, 0.244, 0.2444, 0.2436, 0.2508, 0.238, 0.2436, 0.2456, 0.2444, 0.2452, 0.2428, 0.2404, 0.2352, 0.2432, 0.2444, 0.2476, 0.2432, 0.2376, 0.2432, 0.2392, 0.2356, 0.2264, 0.2352, 0.2436, 0.2372, 0.2292, 0.2212, 0.2228, 0.2396, 0.2264, 0.2256, 0.2328, 0.2336, 0.2236, 0.2228, 0.2256, 0.2256, 0.2256, 0.2384, 0.2216, 0.2124, 0.2232, 0.2136, 0.2152, 0.2216, 0.2156, 0.2188, 0.2196, 0.2184, 0.2116, 0.21, 0.208, 0.2124, 0.2136, 0.202, 0.194, 0.2028, 0.204, 0.2068, 0.1868, 0.1952, 0.1976, 0.1852, 0.2052, 0.192, 0.1968, 0.192, 0.202, 0.1976, 0.1976, 0.1976, 0.2, 0.1976, 0.1992, 0.2004, 0.2084, 0.2076, 0.2056, 0.1916, 0.196, 0.1884, 0.1948, 0.1996, 0.194, 0.1944, 0.1952, 0.1912, 0.1932, 0.1908, 0.1828, 0.1796, 0.1812, 0.1812, 0.1768, 0.1764, 0.1752, 0.1708, 0.1764, 0.1812, 0.1896, 0.1888, 0.1848, 0.1868, 0.1876, 0.1816, 0.188, 0.186, 0.1752, 0.1816, 0.18, 0.1876, 0.186, 0.1812, 0.1848, 0.1868, 0.1748, 0.1788, 0.1764, 0.1744, 0.1712, 0.1816, 0.1784, 0.1856, 0.1764, 0.1592, 0.1704, 0.1684, 0.1724, 0.1824, 0.1748, 0.1604, 0.1728, 0.1744, 0.1844, 0.1724, 0.184, 0.1784, 0.1748, 0.1716, 0.1736, 0.174, 0.168, 0.168, 0.1744, 0.1628, 0.1696, 0.1624, 0.1628, 0.16, 0.154, 0.1564, 0.1632, 0.166, 0.1548, 0.156, 0.1688, 0.1656, 0.1676, 0.1604, 0.1608, 0.164, 0.1668, 0.1656, 0.1724, 0.1648, 0.1592, 0.1492, 0.1604, 0.17, 0.16, 0.1572, 0.1604, 0.1536, 0.1556, 0.1576, 0.1616, 0.162, 0.1596, 0.162, 0.154, 0.1576, 0.1564, 0.1576, 0.1564, 0.148, 0.1596, 0.1604, 0.1512, 0.1516, 0.1552, 0.152, 0.1528, 0.1536, 0.1568, 0.1556, 0.1644, 0.1652, 0.1592, 0.1644, 0.1548, 0.1476, 0.1512, 0.166, 0.1536, 0.1508, 0.1532, 0.1524, 0.1544, 0.1576, 0.1576, 0.1508, 0.156, 0.1548, 0.152, 0.164, 0.1588, 0.1512, 0.1516, 0.1548, 0.16, 0.1572, 0.1528, 0.1508, 0.1504, 0.1428, 0.136, 0.1496, 0.154, 0.148, 0.1512, 0.1652, 0.1568, 0.1676, 0.1768, 0.1448, 0.1504, 0.1608, 0.1668, 0.182, 0.1688, 0.1764, 0.1644, 0.1596, 0.154, 0.1556, 0.1536, 0.1388, 0.1472, 0.1472, 0.1404, 0.1472, 0.144, 0.1524, 0.156, 0.1488, 0.1436, 0.156, 0.152, 0.1424, 0.1376, 0.148, 0.152, 0.148, 0.1516, 0.1412, 0.1376, 0.138, 0.1384, 0.1508, 0.1468, 0.146, 0.1408, 0.1364, 0.1408, 0.1456, 0.15, 0.1424, 0.1392, 0.1416, 0.154, 0.1508, 0.1564, 0.1544, 0.1504, 0.146, 0.1464, 0.1428, 0.144, 0.1568, 0.1604, 0.1608, 0.1512, 0.1468, 0.1476, 0.1556, 0.146, 0.1436, 0.138, 0.1528, 0.1448, 0.1444, 0.1536, 0.1572, 0.1544, 0.154, 0.156, 0.16, 0.154, 0.1456, 0.158, 0.164, 0.1596, 0.1532, 0.1572, 0.1572, 0.1552, 0.166, 0.158, 0.1552, 0.1664, 0.1588, 0.1752, 0.1624, 0.1612, 0.1728, 0.1712, 0.1664, 0.1636, 0.1616, 0.1652, 0.1588, 0.1668, 0.1584, 0.1608, 0.1596, 0.166, 0.154, 0.156, 0.1512, 0.1632, 0.1624, 0.1588, 0.1552, 0.1564, 0.154, 0.1468, 0.154, 0.1596, 0.1636, 0.1584, 0.1592, 0.1652, 0.1656, 0.1572, 0.164, 0.1604, 0.166, 0.158, 0.156, 0.1476, 0.1528, 0.152, 0.1532, 0.1548, 0.1548, 0.1596, 0.1692, 0.1648, 0.1592, 0.1648, 0.1536, 0.1512, 0.1552, 0.1568, 0.1652, 0.172, 0.164, 0.1664, 0.1536, 0.1604, 0.1692, 0.158, 0.1664, 0.1584, 0.1632, 0.1432, 0.138, 0.1472, 0.1444, 0.1484, 0.148, 0.1448, 0.1464, 0.148, 0.154, 0.146, 0.1412, 0.152, 0.1592, 0.1488, 0.1524, 0.1576, 0.1544, 0.1536, 0.1576, 0.142, 0.1468, 0.1364, 0.1348, 0.1452, 0.1596, 0.1608, 0.1536, 0.1608, 0.166, 0.1676, 0.1736, 0.1728, 0.1628, 0.1668, 0.1684, 0.17, 0.166, 0.176, 0.1744, 0.1724, 0.1752, 0.1668, 0.1792, 0.1712, 0.1772, 0.1788, 0.1848, 0.18, 0.1916, 0.1776, 0.1792, 0.1856, 0.1792, 0.178, 0.1832, 0.18, 0.178, 0.1724, 0.1688, 0.1752, 0.176, 0.1712, 0.1764, 0.1792, 0.1848, 0.188, 0.1896, 0.1876, 0.1792, 0.186, 0.1816, 0.174, 0.1888, 0.1804, 0.1904, 0.1988, 0.1972, 0.1916, 0.1924, 0.1928, 0.1952, 0.1904, 0.1956, 0.1992, 0.198, 0.1976, 0.1916, 0.184, 0.1864, 0.1884, 0.1852, 0.188, 0.1816, 0.1828, 0.1788, 0.1816, 0.1864, 0.1876, 0.1884, 0.1868, 0.1908, 0.2048, 0.2012, 0.1944, 0.2, 0.1904, 0.1848, 0.194, 0.1928, 0.1988, 0.1992, 0.198, 0.2012, 0.1952, 0.1996, 0.2124, 0.2, 0.2052, 0.204, 0.2024, 0.2032, 0.2012, 0.2132, 0.2088, 0.2092, 0.2072, 0.2024, 0.2096, 0.2096, 0.2132, 0.2052, 0.2008, 0.1932, 0.1968, 0.2, 0.1864, 0.2032, 0.1972, 0.2068, 0.2064, 0.2104, 0.2044, 0.2152, 0.2172, 0.2288, 0.2244, 0.2344, 0.2368, 0.2228, 0.2312, 0.2244, 0.2316, 0.2268, 0.2212, 0.2152, 0.2152, 0.2208, 0.2152, 0.2152, 0.2188, 0.2236, 0.2272, 0.2184, 0.2224, 0.2292, 0.2228, 0.23, 0.2144, 0.2152, 0.2076, 0.2148, 0.2116, 0.2008, 0.2132, 0.212, 0.22, 0.2052, 0.2028, 0.2104, 0.2152, 0.2044, 0.2, 0.2136, 0.1992, 0.2016, 0.212, 0.2048, 0.2116, 0.2184, 0.2112, 0.21, 0.2096, 0.2068, 0.2104, 0.2104, 0.212, 0.2072, 0.2084, 0.2228, 0.2144, 0.2244, 0.2132, 0.2284, 0.2128, 0.2164, 0.2244, 0.2136, 0.2148, 0.2088, 0.2072, 0.2144, 0.2268, 0.2176, 0.2196, 0.202, 0.2148, 0.2136, 0.2188, 0.2208, 0.2292, 0.2248, 0.2328, 0.2224, 0.2136, 0.2136, 0.2184, 0.21, 0.21, 0.2096, 0.2032, 0.2084, 0.2136, 0.2208, 0.2132, 0.2176, 0.2276, 0.224, 0.224, 0.2224, 0.2204, 0.2332, 0.2316, 0.226, 0.228, 0.2352, 0.244, 0.2388, 0.2272, 0.2376, 0.2404, 0.2408, 0.2288, 0.24, 0.2236, 0.2344, 0.2368, 0.248, 0.242, 0.2484, 0.2464, 0.2372, 0.2336, 0.2344, 0.2392, 0.2352, 0.2332, 0.2372, 0.2428, 0.2468, 0.2356, 0.2348, 0.2424, 0.2452, 0.2604, 0.2536, 0.266, 0.2648, 0.2612, 0.2576, 0.2692, 0.2696, 0.2592, 0.2644, 0.2636, 0.2736, 0.2656, 0.2772, 0.2824, 0.2836, 0.2884, 0.288, 0.2764, 0.274, 0.2772, 0.2868, 0.2836, 0.2768, 0.2804, 0.286, 0.288, 0.2784, 0.2724, 0.2676, 0.264, 0.2728, 0.28, 0.2756, 0.2636, 0.282, 0.2808, 0.2792, 0.278, 0.2812, 0.2864, 0.2868, 0.2864, 0.2884, 0.2928, 0.292, 0.2936, 0.2896, 0.2864, 0.3008, 0.306, 0.2976, 0.3052, 0.2984, 0.3116, 0.3096, 0.3156, 0.3144, 0.312, 0.3136, 0.3056, 0.3096, 0.312, 0.3192, 0.3068, 0.32, 0.3248, 0.3124, 0.3112, 0.3136, 0.3152, 0.3188, 0.3216, 0.3348, 0.3364, 0.334, 0.3252, 0.3316, 0.3352, 0.3284, 0.3352, 0.3432, 0.338, 0.344, 0.3456, 0.348, 0.3444, 0.354, 0.3572, 0.358, 0.35, 0.3528, 0.3628, 0.3692, 0.3748, 0.374, 0.3684, 0.3656, 0.3704, 0.3768, 0.38, 0.3764, 0.3768, 0.388, 0.3916, 0.388, 0.3848, 0.3824, 0.3828, 0.3868, 0.3876, 0.3916, 0.3828, 0.382, 0.3928, 0.4004, 0.4, 0.3996, 0.4056, 0.408, 0.4116, 0.4212, 0.4216, 0.4372, 0.4412, 0.4476, 0.4504, 0.4604, 0.4628, 0.4632, 0.4716, 0.4684, 0.4788, 0.4784, 0.4788, 0.4824, 0.482, 0.4812, 0.492, 0.4972, 0.5092, 0.5076, 0.5168, 0.536, 0.5392, 0.5552, 0.5672, 0.5796, 0.5844, 0.6008, 0.62, 0.6188, 0.6324, 0.6344, 0.6508, 0.6576, 0.662, 0.6752, 0.6864, 0.706, 0.7124, 0.7388, 0.7648, 0.798, 0.8316, 0.8952
