2,32
0, -0.619537, -0.0171308, -0.00984333, -0.00647432, -0.00464887, -0.00355336, -0.00284804, -0.00237077, -0.00203633, -0.00179658, -0.0016228, -0.0014972, -0.00140847, -0.0013494, -0.00131556, -0.00130454, -0.00131556, -0.0013494, -0.00140847, -0.0014972, -0.0016228, -0.00179658, -0.00203633, -0.00237077, -0.00284804, -0.00355336, -0.00464887, -0.00647432, -0.00984333, -0.0171308, -0.619537, 1.45003e-05, 1.23528e-05, 9.37123e-06, 5.63715e-06, 1.26048e-06, -3.62497e-06, -8.86685e-06, -1.43001e-05, -1.97532e-05, -2.50542e-05, -3.00366e-05, -3.45447e-05, -3.84385e-05, -4.15981e-05, -4.39264e-05, -4.53523e-05, -4.58324e-05, -4.53523e-05, -4.39264e-05, -4.15981e-05, -3.84385e-05, -3.45447e-05, -3.00366e-05, -2.50542e-05, -1.97532e-05, -1.43001e-05, -8.86685e-06, -3.62497e-06, 1.26048e-06, 5.63715e-06, 9.37123e-06, 1.23528e-05
