2,32
0, -0.771384, -0.0856539, -0.0492166, -0.0323716, -0.0232444, -0.0177668, -0.0142402, -0.0118538, -0.0101816, -0.00898288, -0.00811401, -0.00748602, -0.00704237, -0.00674702, -0.00657782, -0.00652269, -0.00657782, -0.00674702, -0.00704237, -0.00748602, -0.00811401, -0.00898288, -0.0101816, -0.0118538, -0.0142402, -0.0177668, -0.0232444, -0.0323716, -0.0492166, -0.0856539, -0.771384, 7.25013e-05, 6.1764e-05, 4.68561e-05, 2.81857e-05, 6.30238e-06, -1.81249e-05, -4.43342e-05, -7.15006e-05, -9.87661e-05, -0.000125271, -0.000150183, -0.000172723, -0.000192193, -0.00020799, -0.000219632, -0.000226761, -0.000229162, -0.000226761, -0.000219632, -0.00020799, -0.000192193, -0.000172723, -0.000150183, -0.000125271, -9.87661e-05, -7.15006e-05, -4.43342e-05, -1.81249e-05, 6.30238e-06, 2.81857e-05, 4.68561e-05, 6.1764e-05
