2,32
1, 0.927438, 0.90375, 0.892938, 0.885344, 0.879844, 0.876469, 0.874344, 0.872531, 0.872156, 0.870875, 0.868812, 0.866906, 0.866062, 0.865656, 0.865406, 0.864844, 0.865406, 0.865656, 0.866062, 0.866906, 0.868812, 0.870875, 0.872156, 0.872531, 0.874344, 0.876469, 0.879844, 0.885344, 0.892938, 0.90375, 0.927438, 0.132656, 0.132188, 0.132594, 0.132219, 0.131969, 0.132438, 0.132219, 0.132062, 0.132094, 0.132125, 0.132219, 0.132406, 0.132312, 0.132125, 0.131719, 0.131531, 0.131719, 0.131531, 0.131719, 0.132125, 0.132312, 0.132406, 0.132219, 0.132125, 0.132094, 0.132062, 0.132219, 0.132438, 0.131969, 0.132219, 0.132594, 0.132188
