2,32
1, 0.970938, 0.965844, 0.964281, 0.9635, 0.963156, 0.963156, 0.962844, 0.963187, 0.963063, 0.963406, 0.963156, 0.963375, 0.962938, 0.962906, 0.96225, 0.962375, 0.96225, 0.962906, 0.962938, 0.963375, 0.963156, 0.963406, 0.963063, 0.963187, 0.962844, 0.963156, 0.963156, 0.9635, 0.964281, 0.965844, 0.970938, 0.217125, 0.217188, 0.216906, 0.216906, 0.217, 0.217031, 0.217281, 0.217281, 0.217125, 0.216969, 0.217281, 0.217188, 0.216969, 0.217156, 0.217031, 0.21725, 0.217312, 0.21725, 0.217031, 0.217156, 0.216969, 0.217188, 0.217281, 0.216969, 0.217125, 0.217281, 0.217281, 0.217031, 0.217, 0.216906, 0.216906, 0.217188
