2,32
1, 0.948719, 0.93475, 0.928438, 0.925156, 0.923063, 0.921937, 0.920094, 0.919562, 0.918531, 0.918531, 0.917969, 0.917531, 0.917906, 0.917375, 0.917562, 0.917438, 0.917562, 0.917375, 0.917906, 0.917531, 0.917969, 0.918531, 0.918531, 0.919562, 0.920094, 0.921937, 0.923063, 0.925156, 0.928438, 0.93475, 0.948719, 0.056375, 0.0565625, 0.056625, 0.0566875, 0.0568125, 0.0564375, 0.0565, 0.0565625, 0.056125, 0.0564375, 0.0569375, 0.0565937, 0.0569687, 0.0572187, 0.0570625, 0.0569062, 0.057, 0.0569062, 0.0570625, 0.0572187, 0.0569687, 0.0565937, 0.0569375, 0.0564375, 0.056125, 0.0565625, 0.0565, 0.0564375, 0.0568125, 0.0566875, 0.056625, 0.0565625
