2,32
1, 0.743344, 0.613656, 0.53425, 0.483344, 0.451562, 0.42425, 0.4035, 0.389781, 0.378, 0.369063, 0.36075, 0.355469, 0.350813, 0.34825, 0.345125, 0.341469, 0.345125, 0.34825, 0.350813, 0.355469, 0.36075, 0.369063, 0.378, 0.389781, 0.4035, 0.42425, 0.451562, 0.483344, 0.53425, 0.613656, 0.743344, -0.0111562, -0.0110625, -0.0096875, -0.0091875, -0.0117813, -0.0109062, -0.0096875, -0.009875, -0.0117188, -0.012625, -0.0122813, -0.0129687, -0.0126875, -0.0126875, -0.0131875, -0.0145625, -0.0147187, -0.0145625, -0.0131875, -0.0126875, -0.0126875, -0.0129687, -0.0122813, -0.012625, -0.0117188, -0.009875, -0.0096875, -0.0109062, -0.0117813, -0.0091875, -0.0096875, -0.0110625
