2,32
0, -0.821999, -0.108495, -0.0623411, -0.041004, -0.0294429, -0.0225046, -0.0180376, -0.0150149, -0.0128967, -0.0113783, -0.0102778, -0.0094823, -0.00892033, -0.00854623, -0.0083319, -0.00826208, -0.0083319, -0.00854623, -0.00892033, -0.0094823, -0.0102778, -0.0113783, -0.0128967, -0.0150149, -0.0180376, -0.0225046, -0.0294429, -0.041004, -0.0623411, -0.108495, -0.821999, 9.1835e-05, 7.82344e-05, 5.93511e-05, 3.57019e-05, 7.98301e-06, -2.29582e-05, -5.61567e-05, -9.05674e-05, -0.000125104, -0.000158677, -0.000190232, -0.000218783, -0.000243444, -0.000263454, -0.0002782, -0.000287231, -0.000290272, -0.000287231, -0.0002782, -0.000263454, -0.000243444, -0.000218783, -0.000190232, -0.000158677, -0.000125104, -9.05674e-05, -5.61567e-05, -2.29582e-05, 7.98301e-06, 3.57019e-05, 5.93511e-05, 7.82344e-05
