2,32
0, -0.872615, -0.131336, -0.0754655, -0.0496364, -0.0356413, -0.0272424, -0.021835, -0.0181759, -0.0156119, -0.0137737, -0.0124415, -0.0114786, -0.0107983, -0.0103454, -0.010086, -0.0100015, -0.010086, -0.0103454, -0.0107983, -0.0114786, -0.0124415, -0.0137737, -0.0156119, -0.0181759, -0.021835, -0.0272424, -0.0356413, -0.0496364, -0.0754655, -0.131336, -0.872615, 0.000111169, 9.47048e-05, 7.18461e-05, 4.32181e-05, 9.66364e-06, -2.77915e-05, -6.79792e-05, -0.000109634, -0.000151441, -0.000192082, -0.00023028, -0.000264842, -0.000294695, -0.000318919, -0.000336769, -0.000347701, -0.000351382, -0.000347701, -0.000336769, -0.000318919, -0.000294695, -0.000264842, -0.00023028, -0.000192082, -0.000151441, -0.000109634, -6.79792e-05, -2.77915e-05, 9.66364e-06, 4.32181e-05, 7.18461e-05, 9.47048e-05
