2,32
0, -0.746076, -0.0742334, -0.0426544, -0.0280554, -0.0201451, -0.0153979, -0.0123415, -0.0102733, -0.00882409, -0.00778516, -0.00703215, -0.00648789, -0.00610338, -0.00584742, -0.00570078, -0.005653, -0.00570078, -0.00584742, -0.00610338, -0.00648789, -0.00703215, -0.00778516, -0.00882409, -0.0102733, -0.0123415, -0.0153979, -0.0201451, -0.0280554, -0.0426544, -0.0742334, -0.746076, 6.28345e-05, 5.35288e-05, 4.06087e-05, 2.44276e-05, 5.46206e-06, -1.57082e-05, -3.8423e-05, -6.19672e-05, -8.55973e-05, -0.000108568, -0.000130158, -0.000149694, -0.000166567, -0.000180258, -0.000190348, -0.000196527, -0.000198607, -0.000196527, -0.000190348, -0.000180258, -0.000166567, -0.000149694, -0.000130158, -0.000108568, -8.55973e-05, -6.19672e-05, -3.8423e-05, -1.57082e-05, 5.46206e-06, 2.44276e-05, 4.06087e-05, 5.35288e-05
