2,32
1, 0.576562, 0.358438, 0.234594, 0.157844, 0.106063, 0.0851563, 0.0689063, 0.060375, 0.0571562, 0.0445625, 0.0385938, 0.0396562, 0.0400312, 0.0415312, 0.043, 0.0447813, 0.043, 0.0415312, 0.0400312, 0.0396562, 0.0385938, 0.0445625, 0.0571562, 0.060375, 0.0689063, 0.0851563, 0.106063, 0.157844, 0.234594, 0.358438, 0.576562, -0.00278125, -0.0061875, -0.005875, -0.00425, -0.00325, -0.00340625, -0.0055, -0.0065, -0.00603125, -0.00825, -0.0045625, -0.007375, -0.0125625, -0.00390625, -0.00134375, 0.00715625, -0.00090625, 0.00715625, -0.00134375, -0.00390625, -0.0125625, -0.007375, -0.0045625, -0.00825, -0.00603125, -0.0065, -0.0055, -0.00340625, -0.00325, -0.00425, -0.005875, -0.0061875
