name, average, error
steps,2.0098e+06,382971
times,379.667,72.3403
sx,0.0525665,0.00012101
sz,0.006804,0.00460505
mag,0.555005,0.00275961
mag2,0.388539,0.00265833
mag4,0.239679,0.00210276
cluster size,1,0
corr_x,1
corr_t,1, 0.8872, 0.8432, 0.807, 0.7796, 0.7626, 0.7404, 0.7188, 0.6968, 0.6852, 0.6766, 0.6606, 0.66, 0.6482, 0.6346, 0.6224, 0.6104, 0.6032, 0.5864, 0.5866, 0.5696, 0.5686, 0.5592, 0.5534, 0.5396, 0.5324, 0.526, 0.5188, 0.5082, 0.4966, 0.4946, 0.4832, 0.4832, 0.4794, 0.4752, 0.4694, 0.4598, 0.4502, 0.447, 0.4494, 0.4452, 0.4388, 0.434, 0.4358, 0.4272, 0.4224, 0.4202, 0.417, 0.4106, 0.4106, 0.4108, 0.4122, 0.4062, 0.3988, 0.4048, 0.3936, 0.398, 0.393, 0.3808, 0.374, 0.3712, 0.3772, 0.3736, 0.3714, 0.3684, 0.3646, 0.366, 0.3712, 0.3566, 0.3598, 0.3616, 0.3622, 0.358, 0.3486, 0.3458, 0.339, 0.3394, 0.3392, 0.3464, 0.3418, 0.3406, 0.342, 0.3428, 0.344, 0.3388, 0.334, 0.3374, 0.3256, 0.3316, 0.3234, 0.3204, 0.3226, 0.32, 0.318, 0.312, 0.3128, 0.3182, 0.3146, 0.3108, 0.3008, 0.3006, 0.3056, 0.3026, 0.3036, 0.3054, 0.2968, 0.3006, 0.2996, 0.2992, 0.296, 0.3016, 0.2998, 0.2984, 0.3006, 0.2984, 0.2952, 0.2948, 0.2912, 0.2906, 0.2892, 0.2856, 0.2872, 0.293, 0.2874, 0.2884, 0.2802, 0.2858, 0.286, 0.2864, 0.2914, 0.2812, 0.2798, 0.2826, 0.2854, 0.2824, 0.2782, 0.2764, 0.2684, 0.274, 0.2716, 0.271, 0.2716, 0.272, 0.2696, 0.271, 0.2668, 0.2698, 0.2664, 0.2648, 0.2618, 0.2642, 0.2578, 0.2598, 0.2656, 0.2638, 0.2612, 0.2598, 0.2556, 0.2498, 0.2526, 0.249, 0.2486, 0.256, 0.2482, 0.2504, 0.2522, 0.2576, 0.254, 0.254, 0.2618, 0.258, 0.26, 0.262, 0.2584, 0.2596, 0.2526, 0.2562, 0.2518, 0.251, 0.2468, 0.2564, 0.2488, 0.255, 0.2492, 0.2462, 0.2478, 0.2482, 0.264, 0.2692, 0.2662, 0.26, 0.2626, 0.2646, 0.2552, 0.2622, 0.252, 0.251, 0.2548, 0.251, 0.2524, 0.2628, 0.2616, 0.2544, 0.2584, 0.2636, 0.2628, 0.2658, 0.2672, 0.2604, 0.2602, 0.2706, 0.2606, 0.2612, 0.255, 0.2594, 0.2684, 0.2618, 0.2662, 0.2618, 0.2596, 0.2684, 0.2636, 0.264, 0.2674, 0.2722, 0.2676, 0.2764, 0.2814, 0.2786, 0.2754, 0.2818, 0.2732, 0.2752, 0.2772, 0.2754, 0.2736, 0.28, 0.282, 0.2784, 0.2744, 0.2714, 0.2696, 0.269, 0.2672, 0.269, 0.2736, 0.2688, 0.2742, 0.2786, 0.2808, 0.2726, 0.2724, 0.2758, 0.2742, 0.2724, 0.2686, 0.2736, 0.2702, 0.275, 0.276, 0.2818, 0.281, 0.2778, 0.2768, 0.281, 0.2838, 0.2792, 0.2822, 0.294, 0.2924, 0.2926, 0.2952, 0.2954, 0.2972, 0.295, 0.2984, 0.2976, 0.301, 0.3034, 0.2986, 0.3054, 0.2972, 0.3102, 0.314, 0.3078, 0.3138, 0.3108, 0.315, 0.3138, 0.3104, 0.3114, 0.3058, 0.3086, 0.3152, 0.3146, 0.3156, 0.3196, 0.3164, 0.3202, 0.3212, 0.3282, 0.3306, 0.332, 0.3256, 0.332, 0.3348, 0.3346, 0.339, 0.3342, 0.3378, 0.34, 0.3362, 0.3368, 0.3324, 0.333, 0.3342, 0.339, 0.3368, 0.3358, 0.3406, 0.3424, 0.3506, 0.3514, 0.3464, 0.3566, 0.3584, 0.3586, 0.3602, 0.3652, 0.3618, 0.3658, 0.36, 0.3698, 0.3644, 0.3606, 0.3608, 0.367, 0.3734, 0.3786, 0.3822, 0.3924, 0.396, 0.3936, 0.3928, 0.396, 0.3938, 0.3902, 0.4102, 0.4124, 0.4108, 0.4192, 0.4248, 0.4316, 0.4348, 0.4324, 0.432, 0.437, 0.4466, 0.4508, 0.45, 0.4496, 0.454, 0.4518, 0.4602, 0.4668, 0.4736, 0.4824, 0.4854, 0.493, 0.4966, 0.5024, 0.5094, 0.5122, 0.5242, 0.5296, 0.5356, 0.5456, 0.5586, 0.5522, 0.5648, 0.5724, 0.5812, 0.5906, 0.6018, 0.6108, 0.6152, 0.6284, 0.6376, 0.6486, 0.6662, 0.6738, 0.6898, 0.7008, 0.7212, 0.7314, 0.7502, 0.7774, 0.803, 0.829, 0.8806
