name, average, error
steps,1.0099e+06,191485
times,185.252,35.1232
sx,0.001941,3.89144e-05
sz,-0.011336,0.0154478
mag,0.99727,0.000128599
mag2,0.994769,0.000182556
mag4,0.99006,0.00028071
cluster size,1,0
corr_x,1
corr_t,1, 0.995, 0.995, 0.9962, 0.9944, 0.9938, 0.9936, 0.9926, 0.9948, 0.9936, 0.9936, 0.9946, 0.9944, 0.994, 0.9936, 0.9928, 0.9938, 0.9922, 0.9942, 0.9944, 0.9934, 0.9942, 0.9942, 0.9938, 0.994, 0.9952, 0.9946, 0.994, 0.9934, 0.9946, 0.9944, 0.9934, 0.9938, 0.9938, 0.9938, 0.9942, 0.993, 0.9934, 0.9946, 0.994, 0.9938, 0.9942, 0.9932, 0.9926, 0.9938, 0.9934, 0.9946, 0.9944, 0.9938, 0.9932, 0.9936, 0.994, 0.9946, 0.9946, 0.993, 0.9946, 0.9932, 0.9928, 0.993, 0.9938, 0.9936, 0.994, 0.9942, 0.994, 0.9926, 0.9944, 0.9932, 0.994, 0.9938, 0.994, 0.994, 0.9926, 0.9926, 0.9924, 0.9936, 0.9934, 0.9918, 0.9934, 0.993, 0.9922, 0.992, 0.9922, 0.9932, 0.9932, 0.9928, 0.9926, 0.9936, 0.9936, 0.993, 0.994, 0.9934, 0.993, 0.994, 0.994, 0.993, 0.9936, 0.9926, 0.9936, 0.9932, 0.9936, 0.993, 0.9936, 0.9938, 0.9942, 0.9936, 0.9936, 0.9932, 0.9934, 0.9928, 0.9924, 0.9934, 0.994, 0.9932, 0.9922, 0.9928, 0.993, 0.994, 0.993, 0.9934, 0.9932, 0.993, 0.9926, 0.9944, 0.993, 0.9932, 0.994, 0.9938, 0.9928, 0.9936, 0.994, 0.9926, 0.9938, 0.9928, 0.993, 0.9926, 0.9932, 0.9932, 0.994, 0.9926, 0.993, 0.993, 0.9938, 0.9942, 0.994, 0.9932, 0.9924, 0.9942, 0.9944, 0.9938, 0.9934, 0.9936, 0.994, 0.9938, 0.9926, 0.9936, 0.9928, 0.994, 0.9934, 0.9934, 0.9936, 0.9936, 0.9936, 0.9918, 0.994, 0.993, 0.9934, 0.994, 0.9932, 0.9934, 0.994, 0.9938, 0.9944, 0.9936, 0.993, 0.9942, 0.9944, 0.9938, 0.9938, 0.994, 0.9934, 0.9938, 0.9942, 0.9944, 0.9948, 0.9942, 0.9942, 0.9936, 0.9928, 0.9932, 0.994, 0.9946, 0.9942, 0.9954, 0.9936, 0.9932, 0.9928, 0.9934, 0.9946, 0.9958, 0.9954
