Steps,1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000, 201000, 202000, 203000, 204000, 205000, 206000, 207000, 208000, 209000, 210000, 211000, 212000, 213000, 214000, 215000, 216000, 217000, 218000, 219000, 220000, 221000, 222000, 223000, 224000, 225000, 226000, 227000, 228000, 229000, 230000, 231000, 232000, 233000, 234000, 235000, 236000, 237000, 238000, 239000, 240000, 241000, 242000, 243000, 244000, 245000, 246000, 247000, 248000, 249000, 250000, 251000, 252000, 253000, 254000, 255000, 256000, 257000, 258000, 259000, 260000, 261000, 262000, 263000, 264000, 265000, 266000, 267000, 268000, 269000, 270000, 271000, 272000, 273000, 274000, 275000, 276000, 277000, 278000, 279000, 280000, 281000, 282000, 283000, 284000, 285000, 286000, 287000, 288000, 289000, 290000, 291000, 292000, 293000, 294000, 295000, 296000, 297000, 298000, 299000, 300000
Times,0.103173, 0.210576, 0.319433, 0.423071, 0.528385, 0.634546, 0.739334, 0.847469, 0.951637, 1.05519, 1.16494, 1.27047, 1.37725, 1.48348, 1.59064, 1.69935, 1.80522, 1.91184, 2.0155, 2.12158, 2.22718, 2.33471, 2.4428, 2.54951, 2.65663, 2.76451, 2.87184, 2.97906, 3.08762, 3.19126, 3.29599, 3.39967, 3.50676, 3.61356, 3.71869, 3.82269, 3.9288, 4.03387, 4.14258, 4.24788, 4.35596, 4.46085, 4.56649, 4.67195, 4.7768, 4.88148, 4.98839, 5.09126, 5.19761, 5.30275, 5.40844, 5.51772, 5.62094, 5.72988, 5.83513, 5.94421, 6.05286, 6.16169, 6.26851, 6.37412, 6.47801, 6.58078, 6.68569, 6.78714, 6.8939, 7.00586, 7.11189, 7.21923, 7.32504, 7.43195, 7.53259, 7.63778, 7.74249, 7.84912, 7.95156, 8.05829, 8.16597, 8.26997, 8.375, 8.48413, 8.59229, 8.69463, 8.80018, 8.90542, 9.00795, 9.11181, 9.21414, 9.32019, 9.42503, 9.52983, 9.63936, 9.74515, 9.85099, 9.95499, 10.0624, 10.1687, 10.2756, 10.3787, 10.4853, 10.5921, 10.7058, 10.8144, 10.9159, 11.0206, 11.126, 11.2317, 11.3371, 11.4436, 11.5494, 11.6548, 11.7603, 11.8657, 11.9687, 12.0693, 12.1752, 12.2846, 12.3908, 12.4965, 12.6021, 12.708, 12.8103, 12.9167, 13.022, 13.1252, 13.2337, 13.3383, 13.4452, 13.5518, 13.6556, 13.7624, 13.8679, 13.9762, 14.0832, 14.1888, 14.294, 14.3988, 14.5066, 14.6127, 14.717, 14.8235, 14.9316, 15.0395, 15.1444, 15.2508, 15.3543, 15.4625, 15.5705, 15.6761, 15.783, 15.8898, 15.9975, 16.104, 16.2125, 16.3186, 16.4262, 16.5323, 16.6403, 16.7469, 16.8536, 16.9603, 17.0654, 17.1747, 17.2822, 17.3904, 17.4971, 17.5987, 17.7021, 17.809, 17.9171, 18.0186, 18.1234, 18.2317, 18.34, 18.4488, 18.558, 18.6665, 18.7758, 18.8831, 18.984, 19.0897, 19.1918, 19.2959, 19.4035, 19.5112, 19.6172, 19.7227, 19.8285, 19.9368, 20.0437, 20.1498, 20.2555, 20.3632, 20.4721, 20.576, 20.6827, 20.7887, 20.8964, 21.0047, 21.1096, 21.218, 21.3301, 21.4342, 21.5391, 21.643, 21.7501, 21.8549, 21.9615, 22.0681, 22.1724, 22.2798, 22.3865, 22.4872, 22.5958, 22.7008, 22.8101, 22.9181, 23.0254, 23.1289, 23.2354, 23.343, 23.4498, 23.5548, 23.6581, 23.7665, 23.8729, 23.9737, 24.0794, 24.1866, 24.2928, 24.3985, 24.5013, 24.6068, 24.7119, 24.816, 24.9231, 25.0283, 25.1365, 25.2447, 25.3502, 25.4556, 25.5618, 25.6661, 25.7746, 25.8787, 25.9855, 26.0937, 26.1997, 26.3066, 26.4176, 26.5251, 26.6332, 26.7358, 26.8417, 26.9516, 27.0573, 27.1673, 27.2745, 27.3779, 27.4801, 27.5873, 27.696, 27.8052, 27.9173, 28.023, 28.1253, 28.2304, 28.337, 28.4411, 28.5473, 28.6508, 28.7583, 28.8656, 28.9735, 29.0806, 29.1847, 29.291, 29.3969, 29.499, 29.6042, 29.7127, 29.8212, 29.9239, 30.0302, 30.1378, 30.2455, 30.3508, 30.4576, 30.5641, 30.6694, 30.7771, 30.8826, 30.9883, 31.0939, 31.2013, 31.3063, 31.4123, 31.5199, 31.6292, 31.7326, 31.842
<Sz>,0.015625, 0.015625, 0, 0.015625, 0.015625, 0.015625, 0, 0.015625, 0.0078125, 0.0078125, 0, 0.0234375, 0.015625, 0, 0.03125, 0.03125, 0.0078125, 0.0078125, 0, 0.0078125, 0.0078125, 0.0234375, 0, 0.03125, 0, 0.015625, 0.015625, 0.0078125, 0.0078125, 0.03125, 0.0078125, 0, 0.0234375, 0.0078125, 0.0078125, 0.0078125, 0, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.015625, 0.03125, 0.0078125, 0.0234375, 0.0078125, 0, 0.015625, 0, 0.0078125, 0, 0.015625, 0, 0, 0.015625, 0, 0.0078125, 0, 0.015625, 0.015625, 0.0078125, 0, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0390625, 0.0078125, 0.0234375, 0, 0.015625, 0.015625, 0.015625, 0.015625, 0.0234375, 0.0078125, 0, 0.0078125, 0.0234375, 0.0078125, 0.03125, 0, 0.015625, 0.0390625, 0, 0.0234375, 0.015625, 0.0234375, 0.03125, 0.015625, 0, 0.0078125, 0, 0.0234375, 0.0078125, 0.015625, 0.0078125, 0.0078125, 0.0234375, 0, 0.0078125, 0, 0.015625, 0.0234375, 0.0078125, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0078125, 0.0234375, 0.0078125, 0.0234375, 0.0078125, 0.0234375, 0.0078125, 0.015625, 0.015625, 0, 0, 0.03125, 0, 0.03125, 0.0234375, 0, 0.0234375, 0.0234375, 0.015625, 0, 0.0234375, 0.0390625, 0.03125, 0, 0.015625, 0.0078125, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0, 0.015625, 0.015625, 0.015625, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.015625, 0.0078125, 0, 0.0078125, 0, 0.015625, 0.0078125, 0.015625, 0.015625, 0.0234375, 0, 0.015625, 0.015625, 0.015625, 0.0078125, 0.015625, 0.015625, 0.0234375, 0.0234375, 0, 0, 0.0078125, 0.0078125, 0.0078125, 0.0234375, 0.0234375, 0.0078125, 0.0078125, 0.0078125, 0.0234375, 0.0078125, 0, 0, 0, 0.015625, 0.0078125, 0.0390625, 0, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0, 0, 0.0078125, 0.015625, 0, 0.0078125, 0, 0.015625, 0.0234375, 0.0078125, 0, 0.0078125, 0, 0.015625, 0.015625, 0, 0.0078125, 0.0078125, 0.0078125, 0, 0, 0.0078125, 0.015625, 0.015625, 0.015625, 0.0078125, 0.0078125, 0, 0.0234375, 0.015625, 0.0078125, 0, 0.015625, 0.0078125, 0, 0.015625, 0.0078125, 0, 0.0234375, 0.015625, 0, 0, 0, 0.015625, 0.0078125, 0, 0.0078125, 0, 0, 0.0078125, 0, 0, 0.0078125, 0, 0, 0.0078125, 0.015625, 0.03125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.0234375, 0.0078125, 0.015625, 0.0234375, 0.0234375, 0.015625, 0.015625, 0.0078125, 0.0234375, 0.0078125, 0.0078125, 0, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.015625, 0, 0, 0.0078125, 0.015625, 0.0078125, 0.0234375, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0078125, 0, 0.0078125, 0.0078125, 0.015625, 0.0390625, 0.03125, 0, 0, 0, 0.0234375, 0.0234375
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
