Steps,1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000
Times,0.321927, 0.609992, 0.9055, 1.21012, 1.54824, 1.86715, 2.19253, 2.50449, 2.79385, 3.10488, 3.41626, 3.71411, 4.03141, 4.33203, 4.66845, 4.97582, 5.29556, 5.61429, 5.94716, 6.26537, 6.57298, 6.90698, 7.22394, 7.53135, 7.83299, 8.12661, 8.4287, 8.73028, 9.03962, 9.35382, 9.66134, 9.98818, 10.3198, 10.6523, 10.9552, 11.2771, 11.5684, 11.8758, 12.2052, 12.4891, 12.7839, 13.0718, 13.3879, 13.6859, 14.0069, 14.3156, 14.6255, 14.9481, 15.2464, 15.5325, 15.8376, 16.1601, 16.4749, 16.7875, 17.091, 17.4277, 17.7361, 18.0381, 18.3464, 18.6511, 18.9325, 19.2166, 19.5156, 19.8172, 20.1159, 20.4296, 20.7247, 21.0201, 21.3191, 21.6052, 21.9336, 22.2385, 22.5368, 22.8665, 23.1763, 23.4797, 23.7924, 24.0969, 24.4082, 24.7321, 25.0671, 25.3553, 25.6279, 25.9574, 26.2588, 26.5788, 26.8872, 27.1801, 27.5063, 27.8306, 28.1424, 28.4448, 28.7546, 29.0604, 29.3952, 29.7005, 30.0042, 30.3223, 30.6388, 30.9459, 31.2188, 31.537, 31.8625, 32.1692, 32.4651, 32.7496, 33.0683, 33.3902, 33.6939, 34.04, 34.3537, 34.6522, 34.9803, 35.3055, 35.6227, 35.9164, 36.2534, 36.566, 36.908, 37.215, 37.5199, 37.833, 38.1424, 38.4417, 38.7564, 39.0577, 39.3554, 39.6647, 39.9878, 40.2877, 40.5881, 40.8904, 41.1865, 41.5131, 41.8259, 42.1399, 42.4445, 42.7727, 43.058, 43.3654, 43.6804, 43.9675, 44.2786, 44.5963, 44.9017, 45.2086, 45.517, 45.8293, 46.1607, 46.4832, 46.8131, 47.1318, 47.4424, 47.7592, 48.0928, 48.3938, 48.6825, 49.0091, 49.3371, 49.6396, 49.9308, 50.2468, 50.5484, 50.8525, 51.1696, 51.488, 51.7958, 52.0878, 52.393, 52.6993, 52.9898, 53.2814, 53.5796, 53.8999, 54.198, 54.5189, 54.8552, 55.1752, 55.4829, 55.7869, 56.1021, 56.4419, 56.7429, 57.0234, 57.3444, 57.623, 57.9394, 58.245, 58.5438, 58.8709, 59.1805, 59.4767, 59.7929, 60.0919, 60.3907, 60.6971, 61.0128, 61.3268, 61.6356, 61.9467
<Sz>,0.0234375, 0, 0, 0.015625, 0, 0, 0.015625, 0, 0, 0.015625, 0, 0.0078125, 0, 0.0078125, 0.015625, 0, 0.0234375, 0, 0, 0, 0, 0.0078125, 0, 0.0546875, 0.015625, 0, 0.0078125, 0, 0, 0.015625, 0.0078125, 0, 0, 0.0078125, 0, 0.03125, 0, 0.0078125, 0.046875, 0, 0.0078125, 0.0234375, 0, 0.0234375, 0.015625, 0, 0.0078125, 0.015625, 0, 0, 0.0078125, 0, 0, 0, 0, 0, 0, 0.0234375, 0.0078125, 0.015625, 0.0078125, 0, 0.03125, 0.0078125, 0, 0, 0, 0.015625, 0, 0, 0.015625, 0, 0, 0, 0.0390625, 0, 0.015625, 0.015625, 0, 0, 0, 0.0078125, 0, 0, 0, 0.015625, 0, 0.0078125, 0, 0.0390625, 0, 0.0078125, 0.015625, 0, 0, 0.0078125, 0.0078125, 0.0390625, 0.0078125, 0.015625, 0.0078125, 0, 0, 0, 0, 0, 0.0078125, 0, 0.0078125, 0, 0, 0.0078125, 0, 0.0078125, 0, 0, 0.0234375, 0.0078125, 0, 0.0234375, 0.03125, 0, 0, 0.0234375, 0.015625, 0, 0, 0.03125, 0.0078125, 0.0078125, 0, 0.0078125, 0.015625, 0, 0.0234375, 0.0078125, 0.0078125, 0, 0.0234375, 0, 0, 0.03125, 0.0078125, 0, 0.015625, 0.03125, 0, 0, 0.0234375, 0.015625, 0.0078125, 0, 0.0234375, 0, 0, 0, 0.0234375, 0, 0, 0.0078125, 0.0078125, 0, 0.0078125, 0.0234375, 0.0234375, 0.0234375, 0, 0.015625, 0, 0, 0, 0.0078125, 0.0078125, 0.015625, 0, 0.0078125, 0, 0, 0.0078125, 0.0234375, 0.046875, 0.015625, 0.0078125, 0.0078125, 0, 0, 0.015625, 0.0234375, 0.0078125, 0, 0.0234375, 0, 0.015625, 0, 0, 0, 0, 0.015625, 0, 0
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
