name, average, error
steps,1.0099e+06,191485
times,15.1427,2.8754
sx,0.27877,0.000603267
sz,0.001032,0.0027832
mag,0.203436,0.00197666
mag2,0.0630897,0.00118539
mag4,0.0105334,0.000384219
cluster size,1,0
corr_x,1
corr_t,1, 0.43, 0.2886, 0.2124, 0.1832, 0.1252, 0.1288, 0.1026, 0.087, 0.0764, 0.0746, 0.0612, 0.0476, 0.039, 0.039, 0.0354, 0.0352, 0.033, 0.043, 0.035, 0.033, 0.029, 0.0124, 0.0232, 0.014, 0.0144, 0.0132, 0.0336, 0.0366, 0.0324, 0.0222, 0.0256, 0.0154, 0.038, 0.0288, 0.0184, 0.0224, 0.0048, 0.022, 0.0132, 0.0196, 0.0268, 0.0172, 0.005, 0.012, 0.007, 0.0162, 0.0306, 0.0312, 0.0256, 0.0074, 0.0092, 0.0098, -0.0162, 0.0026, 0.0098, 0.0256, 0.0016, 0.014, 0.0208, 0.0196, 0.0138, 0.0232, 0.0186, 0.0328, 0.014, 0.0246, 0.0176, 0.0072, 0.0252, 0.023, 0.018, 0.0234, 0.0166, 0.0124, 0.0282, 0.0234, 0.0346, 0.0388, 0.0364, 0.0404, 0.0366, 0.013, 0.0374, 0.0372, 0.0376, 0.0552, 0.0516, 0.0586, 0.0586, 0.0648, 0.0738, 0.0868, 0.0872, 0.0992, 0.1186, 0.1604, 0.2222, 0.3038, 0.4508
