Steps,1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000
Times,0.282725, 0.591197, 0.914878, 1.2479, 1.55465, 1.85282, 2.17733, 2.48216, 2.79633, 3.10522, 3.41192, 3.74479, 4.06039, 4.35864, 4.64415, 4.95818, 5.28337, 5.62753, 5.94038, 6.23755, 6.53563, 6.82869, 7.13044, 7.45804, 7.7624, 8.08184, 8.36515, 8.65715, 8.98623, 9.31056, 9.61845, 9.93396, 10.2484, 10.5593, 10.8658, 11.1793, 11.4759, 11.8059, 12.1546, 12.4648, 12.7799, 13.123, 13.4249, 13.7402, 14.0715, 14.3947, 14.6935, 15.0146, 15.2981, 15.6427, 15.9646, 16.279, 16.5847, 16.9109, 17.2467, 17.5433, 17.8415, 18.1481, 18.465, 18.7735, 19.0662, 19.3607, 19.6609, 19.9928, 20.2895, 20.5976, 20.92, 21.2204, 21.516, 21.8145, 22.1177, 22.4077, 22.7366, 23.0537, 23.3509, 23.6542, 23.9532, 24.2798, 24.5758, 24.8865, 25.1761, 25.4933, 25.805, 26.1177, 26.4573, 26.7683, 27.0795, 27.3786, 27.7345, 28.0565, 28.368, 28.6877, 28.9995, 29.3138, 29.6005, 29.9163, 30.2412, 30.5304, 30.8627, 31.1884, 31.5315, 31.8422, 32.1525, 32.4533, 32.7696, 33.1065, 33.4148, 33.7305, 34.0456, 34.3453, 34.6718, 34.9808, 35.2949, 35.5929, 35.8926, 36.2268, 36.5741, 36.8778, 37.2055, 37.5032, 37.8285, 38.1315, 38.4311, 38.7233, 39.0329, 39.3331, 39.6442, 40.0118, 40.3302, 40.6375, 40.9469, 41.2421, 41.5398, 41.8781, 42.1725, 42.4914, 42.8255, 43.1557, 43.4524, 43.7534, 44.0722, 44.3946, 44.7017, 44.993, 45.2972, 45.5929, 45.9043, 46.2117, 46.5248, 46.8408, 47.1422, 47.4562, 47.7626, 48.0796, 48.3582, 48.6734, 48.987, 49.3133, 49.6101, 49.9155, 50.2156, 50.5304, 50.8603, 51.1852, 51.4955, 51.7944, 52.1007, 52.4047, 52.7257, 53.0282, 53.3425, 53.6896, 53.9938, 54.3048, 54.6085, 54.929, 55.2429, 55.5651, 55.8642, 56.1906, 56.5348, 56.8379, 57.154, 57.4914, 57.7897, 58.0954, 58.4168, 58.7408, 59.0554, 59.354, 59.669, 60.0042, 60.3381, 60.6414, 60.9602, 61.2784, 61.5911, 61.9017, 62.2291, 62.5204
<Sz>,0.0078125, 0.0078125, 0, 0.0234375, 0.015625, 0, 0.0078125, 0.0078125, 0, 0.0234375, 0.0078125, 0.0234375, 0.0078125, 0, 0.03125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0390625, 0, 0.03125, 0, 0.0078125, 0, 0.0078125, 0.015625, 0, 0.0234375, 0.015625, 0.015625, 0.03125, 0, 0, 0.015625, 0.03125, 0, 0.03125, 0, 0.015625, 0, 0, 0, 0, 0.0078125, 0, 0.03125, 0, 0, 0.0078125, 0, 0.0234375, 0, 0.0078125, 0.0078125, 0, 0.0078125, 0, 0.046875, 0.015625, 0, 0.0546875, 0.015625, 0, 0, 0, 0.0234375, 0.0234375, 0.0078125, 0.0078125, 0.03125, 0, 0, 0.03125, 0, 0, 0, 0.0234375, 0, 0, 0, 0.0078125, 0.03125, 0.0234375, 0, 0.0078125, 0.015625, 0.0078125, 0.0078125, 0.0390625, 0.03125, 0, 0, 0.015625, 0, 0.015625, 0.015625, 0.0078125, 0, 0.0078125, 0.015625, 0.015625, 0.015625, 0.0078125, 0.015625, 0, 0.03125, 0.0078125, 0, 0.015625, 0.0078125, 0, 0, 0.015625, 0.0078125, 0, 0.015625, 0.046875, 0.015625, 0.015625, 0, 0.0078125, 0, 0, 0.0625, 0.0234375, 0, 0.0078125, 0.0078125, 0, 0.0078125, 0, 0, 0.015625, 0, 0.0078125, 0.0234375, 0, 0, 0, 0.0234375, 0.015625, 0.015625, 0.015625, 0.015625, 0.03125, 0, 0.03125, 0, 0.015625, 0, 0.0078125, 0, 0, 0, 0.015625, 0.015625, 0.03125, 0.03125, 0, 0, 0.0234375, 0.03125, 0.0234375, 0.0390625, 0.03125, 0.0078125, 0.0078125, 0, 0.0234375, 0.0078125, 0.0078125, 0.0078125, 0, 0, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.015625, 0.0078125, 0.0234375, 0.03125, 0.015625, 0.0078125, 0.0234375, 0, 0.0078125, 0.0078125, 0.0078125, 0, 0.015625, 0, 0.0078125, 0.0234375, 0, 0.0078125, 0, 0.015625, 0
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
