name, average, error
steps,1.0099e+06,191485
times,31.112,5.90178
sx,0.215723,0.000490933
sz,0.002144,0.00317789
mag,0.223134,0.00149948
mag2,0.0744252,0.000980453
mag4,0.0140819,0.000443332
cluster size,1,0
corr_x,1
corr_t,1, 0.562, 0.4092, 0.3448, 0.2918, 0.254, 0.2156, 0.2034, 0.1638, 0.1446, 0.1294, 0.1432, 0.1332, 0.1332, 0.1136, 0.0986, 0.0992, 0.0936, 0.088, 0.0806, 0.0828, 0.0596, 0.0656, 0.086, 0.0708, 0.068, 0.0576, 0.0558, 0.034, 0.0428, 0.0386, 0.0424, 0.0276, 0.0432, 0.0442, 0.0558, 0.048, 0.0344, 0.0434, 0.049, 0.052, 0.0434, 0.0352, 0.0284, 0.0412, 0.035, 0.0232, 0.0396, 0.021, 0.021, 0.0172, 0.0168, 0.006, 0.0138, 0.0084, 0.0156, 0.0234, 0.0222, 0.0168, 0.0286, 0.0136, 0.0278, 0.0226, 0.0218, 0.0048, 0.0176, 0.0104, 0.02, 0.0206, 0.0218, 0.0114, 0.0082, 0.0256, 0.0218, 0.023, 0.0112, 0.0212, 0.0146, 0.0138, 0.0206, 0.023, 0.0214, 0.0102, 0.0158, 0.0116, 0.0088, 0.0156, -0.001, 0.0018, 0.0094, 0.0092, 0.019, -0.0026, -0.004, -0.0022, -0.013, -0.0008, -0.0086, -0.0066, -0.013, -0.0024, -0.0032, -0.006, 0.0058, 0.0176, 0.0036, 0.0276, 0.025, 0.0104, 0.0266, 0.0136, 0.0144, 0.0094, 0.0292, 0.0236, 0.0222, 0.0266, 0.0176, 0.0278, 0.0314, 0.0284, 0.024, 0.0304, 0.0398, 0.0186, 0.0274, 0.0114, 0.0068, 0.0188, 0.0072, 0.0172, 0.0282, 0.0154, 0.027, 0.0336, 0.0298, 0.0336, 0.0286, 0.0394, 0.0516, 0.0456, 0.035, 0.0268, 0.0352, 0.029, 0.0352, 0.0348, 0.0254, 0.0272, 0.033, 0.0252, 0.0324, 0.025, 0.0238, 0.0292, 0.028, 0.0446, 0.0328, 0.0278, 0.021, 0.033, 0.038, 0.0366, 0.0358, 0.034, 0.0428, 0.0552, 0.0488, 0.0482, 0.059, 0.0594, 0.0504, 0.0496, 0.06, 0.055, 0.0516, 0.0614, 0.0674, 0.0712, 0.085, 0.1012, 0.1046, 0.097, 0.1008, 0.1152, 0.1016, 0.1208, 0.132, 0.1314, 0.1262, 0.1444, 0.1522, 0.1826, 0.1826, 0.2072, 0.2408, 0.3052, 0.3498, 0.4326, 0.557
