name, average, error
steps,1.00295e+06,191485
times,7548.27,1440.95
sx,0.0349288,0.000122045
sz,-0.0099874,0.00544428
mag,0.806852,0.00201697
mag2,0.694527,0.00243746
mag4,0.548536,0.00259413
cluster size,347.749,0.994529
corr_x,1
corr_t,1, 0.927, 0.8975, 0.881, 0.8674, 0.8583, 0.8468, 0.8385, 0.8327, 0.8296, 0.8214, 0.8202, 0.8134, 0.8083, 0.8037, 0.8021, 0.8006, 0.7957, 0.789, 0.7889, 0.7834, 0.7789, 0.7803, 0.7818, 0.7812, 0.778, 0.7703, 0.7675, 0.7689, 0.7659, 0.7633, 0.7585, 0.7561, 0.7553, 0.7532, 0.7487, 0.7504, 0.746, 0.7467, 0.7482, 0.7479, 0.7454, 0.744, 0.7456, 0.7411, 0.7371, 0.7361, 0.7359, 0.7375, 0.7325, 0.7289, 0.7294, 0.7264, 0.7255, 0.7204, 0.721, 0.7237, 0.7201, 0.7202, 0.7229, 0.7184, 0.7152, 0.7168, 0.7139, 0.7115, 0.7081, 0.7061, 0.7069, 0.7068, 0.7054, 0.7064, 0.7037, 0.7036, 0.6995, 0.6979, 0.6963, 0.6967, 0.6941, 0.6906, 0.6914, 0.6894, 0.6874, 0.6886, 0.6899, 0.6917, 0.69, 0.6905, 0.6866, 0.6887, 0.6894, 0.6883, 0.6863, 0.6901, 0.6888, 0.6925, 0.6843, 0.688, 0.6871, 0.6843, 0.6828, 0.6829, 0.6825, 0.6793, 0.6791, 0.6804, 0.6778, 0.6808, 0.6751, 0.6741, 0.6729, 0.6768, 0.6754, 0.6724, 0.6728, 0.6744, 0.671, 0.6712, 0.6727, 0.6713, 0.6737, 0.6734, 0.6675, 0.667, 0.6664, 0.6655, 0.6653, 0.6599, 0.6571, 0.6625, 0.6596, 0.66, 0.6629, 0.6629, 0.6616, 0.6642, 0.6625, 0.6603, 0.6653, 0.6633, 0.6597, 0.6586, 0.6638, 0.6575, 0.6565, 0.6543, 0.6554, 0.6582, 0.6596, 0.6585, 0.6564, 0.6604, 0.6583, 0.6521, 0.6515, 0.6524, 0.6587, 0.6615, 0.6583, 0.6603, 0.6597, 0.6604, 0.6613, 0.6608, 0.6622, 0.6627, 0.6598, 0.656, 0.6618, 0.6615, 0.6625, 0.6613, 0.6553, 0.6533, 0.6578, 0.6588, 0.6572, 0.658, 0.6549, 0.6566, 0.6556, 0.6582, 0.6521, 0.6569, 0.6564, 0.6541, 0.6561, 0.6565, 0.653, 0.6527, 0.6483, 0.6509, 0.656, 0.6586, 0.6508, 0.6505, 0.6537, 0.6562, 0.6493, 0.6484, 0.6493, 0.6456, 0.6486, 0.6486, 0.6501, 0.6487, 0.6497, 0.6511, 0.6524, 0.6544, 0.6503, 0.6537, 0.6566, 0.6564, 0.6592, 0.6548, 0.6511, 0.6519, 0.658, 0.6538, 0.6524, 0.6533, 0.6539, 0.6556, 0.6541, 0.6478, 0.6511, 0.6506, 0.6503, 0.6537, 0.6551, 0.6545, 0.6504, 0.6488, 0.6539, 0.6564, 0.6549, 0.653, 0.6529, 0.6513, 0.651, 0.6523, 0.6506, 0.6515, 0.6504, 0.65, 0.6481, 0.649, 0.6479, 0.6454, 0.6486, 0.6513, 0.6471, 0.6498, 0.65, 0.6516, 0.6506, 0.6513, 0.6544, 0.6531, 0.6542, 0.6581, 0.6602, 0.6596, 0.6551, 0.6524, 0.6501, 0.6495, 0.6513, 0.6511, 0.6524, 0.6549, 0.6529, 0.6568, 0.6566, 0.6581, 0.6561, 0.6585, 0.6594, 0.6605, 0.6573, 0.6614, 0.6602, 0.6567, 0.6591, 0.6594, 0.6609, 0.6599, 0.6604, 0.6584, 0.6583, 0.6618, 0.6606, 0.6612, 0.6628, 0.6602, 0.6576, 0.658, 0.6616, 0.6598, 0.6578, 0.6591, 0.6584, 0.6544, 0.6529, 0.6524, 0.654, 0.6518, 0.6539, 0.6581, 0.6545, 0.6554, 0.6569, 0.656, 0.6569, 0.6577, 0.6563, 0.6582, 0.6562, 0.6582, 0.6561, 0.6596, 0.6574, 0.6556, 0.6587, 0.6591, 0.6592, 0.6608, 0.6654, 0.6652, 0.6605, 0.6644, 0.6603, 0.6631, 0.6616, 0.6615, 0.6649, 0.6613, 0.6629, 0.6654, 0.6661, 0.668, 0.6676, 0.6648, 0.6636, 0.6659, 0.6673, 0.6708, 0.6695, 0.6731, 0.6741, 0.6693, 0.6688, 0.6679, 0.6721, 0.6711, 0.6748, 0.6709, 0.6687, 0.6691, 0.6691, 0.6711, 0.6747, 0.6742, 0.6727, 0.677, 0.6752, 0.6763, 0.6775, 0.6768, 0.6738, 0.6768, 0.6753, 0.6753, 0.6779, 0.6769, 0.6799, 0.6771, 0.6798, 0.6782, 0.6804, 0.678, 0.6805, 0.6766, 0.6731, 0.6754, 0.6783, 0.6747, 0.6742, 0.6775, 0.6756, 0.6761, 0.6783, 0.6791, 0.6786, 0.6804, 0.6813, 0.6844, 0.6849, 0.6854, 0.6855, 0.6852, 0.6876, 0.6838, 0.6855, 0.6877, 0.689, 0.6897, 0.6913, 0.6944, 0.6919, 0.6957, 0.6975, 0.6943, 0.6988, 0.7011, 0.6965, 0.6963, 0.6997, 0.697, 0.6966, 0.6948, 0.6944, 0.6967, 0.6984, 0.704, 0.7066, 0.7043, 0.7031, 0.705, 0.7083, 0.7082, 0.7082, 0.7075, 0.7085, 0.7056, 0.7068, 0.7119, 0.7121, 0.7132, 0.7175, 0.7193, 0.7229, 0.7188, 0.7226, 0.7224, 0.7244, 0.7219, 0.7279, 0.729, 0.7281, 0.7284, 0.7341, 0.7312, 0.7301, 0.7299, 0.7305, 0.7304, 0.7339, 0.7347, 0.7375, 0.7388, 0.7456, 0.7489, 0.7483, 0.7515, 0.7497, 0.7534, 0.7541, 0.7546, 0.756, 0.7573, 0.7556, 0.7598, 0.7617, 0.7682, 0.7727, 0.7776, 0.7811, 0.7802, 0.7831, 0.7852, 0.7871, 0.7929, 0.7947, 0.7984, 0.8012, 0.8018, 0.8092, 0.8148, 0.8176, 0.821, 0.8265, 0.8309, 0.8376, 0.8471, 0.8587, 0.865, 0.8764, 0.897, 0.926
