Steps,1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000
Times,0.180788, 0.365126, 0.555459, 0.746445, 0.924182, 1.11302, 1.30234, 1.49067, 1.68436, 1.87731, 2.06762, 2.26058, 2.45298, 2.64068, 2.82227, 3.00419, 3.19049, 3.38275, 3.58333, 3.77815, 3.96405, 4.14864, 4.33949, 4.52675, 4.7029, 4.8962, 5.08517, 5.26976, 5.46152, 5.65848, 5.85078, 6.01816, 6.21577, 6.3964, 6.57841, 6.75981, 6.95317, 7.14164, 7.32537, 7.5156, 7.70401, 7.88258, 8.07853, 8.26796, 8.44825, 8.62689, 8.81441, 9.00361, 9.19568, 9.38512, 9.56801, 9.75552, 9.95073, 10.1437, 10.3314, 10.5196, 10.7131, 10.8904, 11.0673, 11.2519, 11.438, 11.6127, 11.7946, 11.9853, 12.1794, 12.3766, 12.5525, 12.7468, 12.9346, 13.1283, 13.32, 13.517, 13.7234, 13.9015, 14.0842, 14.278, 14.464, 14.6461, 14.8347, 15.0368, 15.215, 15.4077, 15.5959, 15.7716, 15.9536, 16.1357, 16.3225, 16.5176, 16.7043, 16.8796, 17.0741, 17.2698, 17.4497, 17.6318, 17.8159, 18.0145, 18.1959, 18.3851, 18.5776, 18.7866, 18.9782, 19.1626, 19.3489, 19.5463, 19.7293, 19.9149, 20.0991, 20.2773, 20.4593, 20.6546, 20.8502, 21.0363, 21.2164, 21.4078, 21.5879, 21.7669, 21.9541, 22.141, 22.3481, 22.5316, 22.7275, 22.91, 23.1049, 23.2775, 23.4616, 23.6493, 23.8366, 24.0227, 24.2104, 24.4108, 24.5979, 24.7919, 24.9736, 25.1518, 25.3331, 25.5148, 25.7041, 25.889, 26.0785, 26.2644, 26.4466, 26.6367, 26.8229, 27.0156, 27.2084, 27.4055, 27.585, 27.78, 27.9622, 28.1422, 28.3214, 28.4982, 28.6912, 28.892, 29.0694, 29.2594, 29.4426, 29.6345, 29.8395, 30.0202, 30.2112, 30.4015, 30.5894, 30.7679, 30.9514, 31.144, 31.3439, 31.526, 31.7172, 31.908, 32.1065, 32.3034, 32.4978, 32.6849, 32.8851, 33.0803, 33.2717, 33.4574, 33.6408, 33.8358, 34.0206, 34.2153, 34.3951, 34.579, 34.7558, 34.9541, 35.1416, 35.3208, 35.5187, 35.7112, 35.8948, 36.0754, 36.2649, 36.4468, 36.634, 36.8196, 37.0028, 37.1902, 37.3834, 37.5693
<Sz>,0.03125, 0.0234375, 0.0234375, 0.046875, 0.015625, 0.0546875, 0.046875, 0.0234375, 0.015625, 0.03125, 0.0625, 0.0390625, 0.0234375, 0.03125, 0.0234375, 0.0546875, 0.0234375, 0.03125, 0.03125, 0.03125, 0.0703125, 0.015625, 0.03125, 0.0234375, 0.015625, 0.0234375, 0.0234375, 0.0625, 0.0703125, 0.0625, 0.0390625, 0.0546875, 0.0234375, 0.0078125, 0.0546875, 0.046875, 0.0390625, 0.0703125, 0.0390625, 0.0234375, 0.0078125, 0.0625, 0.0546875, 0.0390625, 0.015625, 0, 0.0703125, 0.0234375, 0.03125, 0.03125, 0.0390625, 0.0390625, 0.0234375, 0.0546875, 0.015625, 0.0390625, 0.0390625, 0.0078125, 0.078125, 0.0390625, 0.0234375, 0.046875, 0.0234375, 0.0703125, 0.0234375, 0.0078125, 0.03125, 0.0625, 0.0234375, 0.015625, 0.0703125, 0.0390625, 0.0625, 0.03125, 0.078125, 0.03125, 0.0546875, 0.046875, 0.0234375, 0.03125, 0.0390625, 0.0078125, 0.03125, 0.015625, 0.0703125, 0.03125, 0.015625, 0.0546875, 0, 0.046875, 0.0703125, 0.0859375, 0.0234375, 0.0625, 0.015625, 0.0546875, 0.0234375, 0.03125, 0.046875, 0.078125, 0.0625, 0.015625, 0.03125, 0.0625, 0.0234375, 0.0234375, 0.0546875, 0.0078125, 0.046875, 0.0390625, 0.0390625, 0.0703125, 0.0234375, 0.046875, 0.0390625, 0.0234375, 0.015625, 0.0390625, 0.0078125, 0.0234375, 0.0234375, 0.03125, 0.0234375, 0.0234375, 0.0390625, 0.0078125, 0.03125, 0.0390625, 0.0234375, 0.0703125, 0.03125, 0.0234375, 0.046875, 0.015625, 0.03125, 0.0234375, 0.0390625, 0.046875, 0.0234375, 0.0078125, 0.0390625, 0.0546875, 0.03125, 0.109375, 0.0234375, 0.03125, 0.015625, 0.03125, 0.0546875, 0.046875, 0.0234375, 0.0703125, 0.046875, 0.0234375, 0.046875, 0.0390625, 0.0546875, 0.015625, 0.0234375, 0.078125, 0.03125, 0.0234375, 0.0234375, 0.0390625, 0.046875, 0.046875, 0.0546875, 0.0625, 0.0546875, 0.0546875, 0.046875, 0.0390625, 0.0546875, 0.0234375, 0.0625, 0.0546875, 0.0234375, 0.0546875, 0.0234375, 0.0390625, 0.0234375, 0.03125, 0.0703125, 0.0703125, 0.03125, 0.0546875, 0.03125, 0.03125, 0.03125, 0.03125, 0.046875, 0.046875, 0.0390625, 0.046875, 0.09375, 0.0234375, 0.0390625, 0.046875, 0.015625, 0.046875
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
