name, average, error
steps,159922,29680.2
times,4078.49,756.178
sx,0.002601,7.40038e-05
sz,0.010046,0.0150937
mag,0.997086,8.25052e-05
mag2,0.994188,0.000164347
mag4,0.988442,0.000326068
cluster size,995.053,0.799525
corr_x,1
corr_t,1, 0.997, 0.998, 0.996, 0.993, 0.998, 0.994, 0.997, 0.996, 0.992, 0.995, 0.996, 0.997, 0.996, 0.993, 0.995, 0.993, 0.996, 0.996, 0.996, 0.997, 0.993, 0.998, 0.996, 0.997, 0.996, 0.998, 0.996, 0.997, 0.994, 0.995, 0.996, 0.996, 0.994, 0.994, 0.996, 0.998, 0.998, 0.992, 0.994, 0.999, 0.997, 0.995, 0.997, 0.998, 0.994, 0.997, 0.996, 0.997, 0.998, 0.999, 0.998, 0.995, 0.996, 0.995, 0.994, 0.994, 0.998, 0.995, 0.995, 0.996, 0.998, 0.99, 0.998, 0.998, 0.996, 0.994, 0.998, 0.996, 0.997, 0.998, 0.998, 0.997, 0.995, 0.998, 0.995, 0.993, 0.995, 0.997, 0.998, 0.997, 0.995, 0.994, 0.996, 0.997, 0.996, 0.997, 0.995, 0.998, 0.996, 0.998, 0.998, 0.997, 0.997, 0.994, 0.998, 0.989, 0.994, 0.998, 0.997, 0.999, 0.996, 0.996, 0.996, 0.996, 0.998, 0.999, 0.998, 0.995, 0.996, 0.996, 0.998, 0.996, 0.995, 0.996, 0.994, 0.995, 0.995, 0.997, 0.998, 0.994, 0.997, 0.996, 0.993, 0.995, 0.995, 0.998, 0.996, 0.997, 0.998, 0.991, 0.995, 0.996, 0.994, 0.995, 0.997, 0.995, 0.996, 0.996, 0.996, 0.997, 0.997, 0.995, 0.996, 0.993, 0.997, 0.997, 0.995, 0.999, 0.997, 0.997, 0.996, 0.992, 0.994, 0.997, 0.997, 0.999, 0.997, 0.996, 0.997, 0.996, 0.998, 0.995, 0.994, 0.997, 0.998, 0.995, 0.993, 0.995, 0.998, 0.994, 0.998, 0.995, 0.996, 0.996, 0.994, 0.995, 0.995, 0.994, 0.992, 0.994, 0.999, 0.998, 0.996, 0.996, 0.997, 0.995, 0.997, 0.996, 0.996, 0.998, 0.993, 0.994, 0.997, 0.993, 0.994, 0.996, 0.995, 0.997, 0.997, 0.998, 0.998, 0.996, 0.997, 0.998, 0.997, 0.995, 0.997, 0.995, 0.997, 0.997, 0.996, 0.997, 0.993, 0.998, 0.998, 0.996, 0.992, 0.996, 0.998, 0.994, 0.997, 0.997, 0.995, 0.995, 0.996, 0.998, 0.995, 0.998, 0.998, 0.997, 0.998, 0.997, 0.997, 0.997, 0.996, 0.995, 0.998, 0.995, 0.995, 0.997, 0.998, 0.996, 0.997, 0.996, 0.995, 0.992, 0.998, 0.998, 0.998, 0.996, 0.995, 0.999, 0.996, 0.993, 0.996, 0.995, 0.998, 0.998, 0.997, 0.995, 0.996, 0.997, 0.995, 0.997, 0.995, 0.998, 0.999, 0.997, 0.995, 0.999, 0.999, 0.994, 0.994, 0.996, 0.996, 0.998, 0.996, 0.996, 0.994, 0.996, 0.997, 0.996, 0.997, 0.999, 0.993, 0.997, 0.997, 0.997, 0.998, 0.996, 0.994, 0.996, 0.996, 0.994, 0.997, 0.99, 0.997, 0.993, 0.996, 0.998, 0.997, 0.996, 0.997, 0.997, 0.994, 0.997, 0.996, 0.998, 0.995, 0.998, 0.996, 0.998, 0.997, 0.993, 0.998, 0.996, 0.997, 0.995, 0.998, 0.994, 0.999, 0.996, 0.994, 0.994, 0.994, 0.997, 0.996, 0.992, 0.996, 0.997, 0.998, 0.998, 0.998, 0.996, 0.998, 0.996, 0.997, 0.995, 0.999, 0.995, 0.997, 0.996, 0.997, 0.996, 0.996, 0.994, 0.994, 0.994, 0.998, 0.996, 0.998, 0.99, 0.993, 0.997, 0.996, 0.999, 0.998, 0.994, 0.997, 0.998, 0.999, 0.996, 0.996, 0.998, 0.999, 0.997, 0.998, 0.995, 0.997, 0.995, 0.998, 0.997, 0.996, 0.998, 0.994, 0.995, 0.997, 0.996, 0.998, 0.998, 0.994, 0.996, 0.998, 0.997, 0.995, 0.999, 0.996, 0.998, 0.998, 0.997, 0.997, 0.995, 0.996, 0.996, 0.997, 0.995, 0.993, 0.994, 0.998, 0.994, 0.995, 0.998, 0.997, 0.997, 0.999, 0.995, 0.996, 0.997, 0.997, 0.997, 0.997, 0.998, 0.997, 0.996, 0.997, 0.999, 0.998, 0.998, 0.998, 0.995, 0.995, 0.997, 0.995, 0.997, 0.997, 0.998, 0.995, 0.993, 0.996, 0.992, 0.998, 0.995, 0.993, 0.994, 0.992, 0.999, 0.995, 0.997, 0.996, 0.997, 0.996, 0.997, 0.999, 0.998, 0.998, 0.997, 0.995, 0.997, 0.997, 0.994, 0.995, 0.997, 0.994, 0.995, 0.994, 0.995, 0.993, 0.998, 0.995, 0.999, 0.999, 0.997, 0.998, 0.996, 0.997, 0.996, 0.997, 0.999, 0.995, 0.995, 0.997, 0.997, 0.994, 0.998, 0.999, 0.998, 0.994, 0.995, 0.997, 0.994, 0.996, 0.996, 0.998, 0.997, 0.993, 0.998, 0.995, 0.992, 0.997, 0.996, 0.997, 0.997, 0.998, 0.999, 0.996, 0.996, 0.996, 0.996, 0.996, 0.995, 0.997, 0.993, 0.998, 0.995, 0.998, 0.998, 0.997, 0.997, 0.992, 0.995, 0.996, 0.995, 0.996, 0.994, 0.995, 0.995, 0.997, 0.997, 0.997, 0.996, 0.996, 0.995, 0.997, 0.997, 0.994, 0.994, 0.994, 0.996, 0.997, 0.99, 0.997, 0.995, 0.995, 0.994, 0.995, 0.997, 0.996, 0.996, 0.996, 0.996, 0.994, 0.995, 0.997, 0.998, 0.998, 0.998, 0.997, 0.997, 0.998, 0.995, 0.996, 0.996, 0.995, 0.997, 0.996, 0.995, 0.992, 0.993, 0.996, 0.997, 0.997, 0.999, 0.994, 0.998, 0.997, 0.998, 0.995, 0.998, 0.994, 0.996, 0.997, 0.996, 0.995, 0.995, 0.994, 0.995, 0.995, 0.998, 0.994, 0.996, 0.994, 0.995, 0.994, 0.998, 0.999, 0.996, 0.997, 0.994, 0.998, 0.994, 0.997, 0.999, 0.996, 0.997, 0.997, 0.999, 0.993, 0.994, 0.997, 0.997, 0.996, 0.999, 0.997, 0.995, 0.997, 0.994, 0.998, 0.997, 0.996, 0.996, 0.997, 0.998, 0.996, 0.996, 0.992, 0.992, 0.994, 0.995, 0.999, 0.998, 0.995, 0.997, 0.995, 0.994, 0.998, 0.998, 0.997, 0.995, 0.995, 0.999, 0.996, 0.998, 0.994, 0.998, 0.991, 0.993, 0.995, 0.994, 0.994, 0.998, 0.992, 0.997, 0.997, 0.995, 0.997, 0.996, 0.995, 0.997, 0.994, 0.996, 0.996, 0.995, 0.995, 0.995, 0.997, 0.998, 0.997, 0.997, 0.995, 0.996, 0.998, 0.995, 0.996, 0.995, 0.993, 0.997, 0.997, 0.997, 0.996, 0.996, 0.997, 0.996, 0.996, 0.997, 0.997, 0.996, 0.996, 0.998, 0.993, 0.995, 0.998, 0.996, 0.996, 0.996, 0.993, 0.993, 0.996, 0.998, 0.994, 0.993, 0.998, 0.993, 0.998, 0.996, 0.996, 0.995, 0.993, 0.995, 0.996, 0.997, 0.993, 0.994, 0.996, 0.995, 0.996, 0.999, 0.997, 0.996, 0.996, 0.998, 0.998, 0.996, 0.997, 0.998, 0.995, 0.995, 0.994, 0.994, 0.995, 0.998, 0.995, 0.99, 0.996, 0.994, 0.995, 0.996, 0.994, 0.996, 0.999, 0.999, 0.996, 0.996, 0.997, 0.997, 0.997, 0.997, 0.997, 0.997, 0.996, 0.996, 0.997, 0.995, 0.993, 0.995, 0.996, 0.994, 0.995, 0.998, 0.995, 0.997, 0.997, 0.996, 0.997, 0.992, 0.995, 0.995, 0.995, 0.998, 0.999, 0.997, 0.998, 0.996, 0.998, 0.997, 0.997, 0.997, 0.996, 0.995, 0.993, 0.996, 0.994, 0.997, 0.997, 0.995, 0.996, 0.996, 0.995, 0.994, 0.998, 0.994, 0.996, 0.996, 0.997, 0.996, 0.999, 0.998, 0.998, 0.998, 0.996, 0.997, 0.998, 0.997, 0.994, 0.996, 0.998, 0.996, 0.996, 0.993, 0.996, 0.997, 0.997, 0.988, 0.993, 0.996, 0.998, 0.998, 0.997, 0.997, 0.996, 0.995, 0.996, 0.996, 0.994, 0.994, 0.997, 0.993, 0.997, 0.996, 0.996, 0.998, 0.996, 0.996, 0.997, 0.993, 0.993, 0.994, 0.997, 0.998, 0.998, 0.997, 0.997, 0.997, 0.993, 0.995, 0.995, 0.994, 0.997, 0.996, 0.994, 0.995, 0.996, 0.999, 0.998, 0.997, 0.997, 0.996, 0.995, 0.997, 0.998, 0.998, 0.996, 0.996, 0.995, 0.997, 0.999, 0.995, 0.995, 0.998, 0.995, 0.992, 0.997, 0.995, 0.996, 0.994, 0.993, 0.997, 0.997, 0.995, 0.995, 0.994, 0.995, 0.998, 0.996, 0.998, 0.995, 0.997, 0.996, 0.997, 0.997, 0.998, 0.996, 0.996, 0.998, 0.998, 0.997, 0.997, 0.995, 0.997, 0.999, 0.998, 0.997, 0.995, 0.998, 0.996, 0.995, 0.998, 0.995, 0.998, 0.996, 0.997, 0.994, 0.997, 0.995, 0.995, 0.997, 0.993, 0.996, 0.997, 0.997, 0.996, 0.997, 0.997, 0.995, 0.997, 0.996, 0.996, 0.997, 0.997, 0.998, 0.996, 0.994, 0.992, 0.996, 0.999, 0.998, 0.996, 0.993, 0.996, 0.996, 0.995, 0.997, 0.996, 0.997, 0.996, 0.997, 0.993, 0.994, 0.994, 0.996, 0.99, 0.996, 0.997, 0.998, 0.998, 0.998, 0.997, 0.995, 0.997, 0.998, 0.996, 0.997, 0.996, 0.998, 0.994, 0.997, 0.996, 0.997, 0.998, 0.997, 0.998, 0.997, 0.993, 0.996, 0.996, 0.997, 0.997, 0.997, 0.998, 0.995, 0.995, 0.996, 0.996, 0.993, 0.999, 0.993, 0.996, 0.999, 0.996, 0.995, 0.994, 0.994, 0.997, 0.997, 0.999, 0.997, 0.995, 0.996, 0.998, 0.997, 0.996, 0.997, 0.998, 0.998, 0.998, 0.997, 0.998, 0.997, 0.997, 0.991
