name, average, error
steps,159922,29680.2
times,4131.62,766.036
sx,0.003068,7.81281e-05
sz,-0.023787,0.0160636
mag,0.996533,9.12634e-05
mag2,0.993087,0.00018163
mag4,0.986258,0.000359721
cluster size,993.992,0.843819
corr_x,1
corr_t,1, 0.993, 0.994, 0.994, 0.995, 0.995, 0.99, 0.995, 0.996, 0.998, 0.996, 0.994, 0.996, 0.995, 0.996, 0.995, 0.997, 0.998, 0.998, 0.997, 0.998, 0.991, 0.991, 0.996, 0.996, 0.998, 0.995, 0.998, 0.994, 0.996, 0.998, 0.997, 0.995, 0.995, 0.996, 0.996, 0.997, 0.994, 0.996, 0.994, 0.996, 0.995, 0.995, 0.992, 0.996, 0.992, 0.994, 0.994, 0.997, 0.997, 0.996, 0.998, 0.998, 0.996, 0.992, 0.996, 0.997, 0.995, 0.996, 0.998, 0.999, 0.997, 0.995, 0.994, 0.994, 0.993, 0.997, 0.994, 0.995, 0.996, 0.996, 0.993, 0.994, 0.996, 0.993, 0.996, 0.997, 0.997, 0.998, 0.997, 0.994, 0.996, 0.993, 0.997, 0.997, 0.996, 0.994, 0.994, 0.994, 0.995, 0.993, 0.994, 0.995, 0.996, 0.994, 0.993, 0.998, 0.996, 0.994, 0.997, 0.996, 0.994, 0.992, 0.996, 0.998, 0.996, 0.996, 0.995, 0.997, 0.996, 0.995, 0.993, 0.991, 0.996, 0.993, 0.997, 0.992, 0.996, 0.995, 0.993, 0.992, 0.994, 0.994, 0.998, 0.998, 0.995, 0.995, 0.995, 0.996, 0.996, 0.995, 0.993, 0.993, 0.997, 0.996, 0.995, 0.993, 0.996, 0.995, 0.998, 0.996, 0.996, 0.996, 0.995, 0.994, 0.998, 0.996, 0.997, 0.996, 0.994, 0.997, 0.997, 0.996, 0.997, 0.998, 0.994, 0.995, 0.996, 0.995, 0.996, 0.996, 0.996, 0.996, 0.993, 0.995, 0.992, 0.995, 0.995, 0.996, 0.99, 0.991, 0.995, 0.994, 0.995, 0.994, 0.993, 0.996, 0.995, 0.994, 0.997, 0.999, 0.998, 0.999, 0.995, 0.996, 0.994, 0.993, 0.996, 0.993, 0.997, 0.995, 0.995, 0.994, 0.996, 0.996, 0.996, 0.995, 0.998, 0.998, 0.997, 0.996, 0.997, 0.993, 0.995, 0.997, 0.997, 0.996, 0.996, 0.998, 0.992, 0.993, 0.993, 0.996, 0.995, 0.996, 0.993, 0.996, 0.999, 0.998, 0.994, 0.995, 0.993, 0.997, 0.995, 0.996, 0.997, 0.995, 0.996, 0.995, 0.997, 0.996, 0.995, 0.997, 0.99, 0.989, 0.995, 0.997, 0.998, 0.995, 0.997, 0.997, 0.995, 0.996, 0.996, 0.994, 0.998, 0.996, 0.996, 0.997, 0.997, 0.997, 0.996, 0.996, 0.992, 0.997, 0.997, 0.997, 0.997, 0.995, 0.993, 0.993, 0.994, 0.996, 0.994, 0.997, 0.993, 0.995, 0.995, 0.991, 0.997, 0.997, 0.997, 0.993, 0.998, 0.994, 0.997, 0.995, 0.996, 0.994, 0.996, 0.993, 0.991, 0.996, 0.996, 0.996, 0.995, 0.996, 0.994, 0.994, 0.996, 0.997, 0.997, 0.997, 0.995, 0.993, 0.997, 0.996, 0.998, 0.997, 0.996, 0.998, 0.995, 0.996, 0.995, 0.993, 0.994, 0.993, 0.993, 0.995, 0.994, 0.997, 0.997, 0.995, 0.997, 0.997, 0.992, 0.997, 0.996, 0.998, 0.996, 0.998, 0.998, 0.995, 0.997, 0.998, 0.995, 0.994, 0.996, 0.996, 0.996, 0.996, 0.993, 0.993, 0.997, 0.994, 0.995, 0.995, 0.999, 0.996, 0.998, 0.997, 0.995, 0.997, 0.995, 0.996, 0.995, 0.994, 0.996, 0.996, 0.995, 0.994, 0.993, 0.997, 0.998, 0.998, 0.997, 0.995, 0.996, 0.999, 0.997, 0.996, 0.998, 0.995, 0.996, 0.998, 0.996, 0.995, 0.994, 0.994, 0.996, 0.999, 0.997, 0.995, 0.996, 0.997, 0.998, 0.991, 0.996, 0.996, 0.998, 0.997, 0.997, 0.996, 0.991, 0.995, 0.994, 0.994, 0.994, 0.994, 0.995, 0.996, 0.991, 0.996, 0.995, 0.995, 0.995, 0.991, 0.993, 0.994, 0.995, 0.995, 0.996, 0.991, 0.997, 0.995, 0.993, 0.998, 0.992, 0.989, 0.994, 0.998, 0.994, 0.994, 0.995, 0.993, 0.994, 0.996, 0.993, 0.994, 0.996, 0.993, 0.997, 0.999, 0.997, 0.995, 0.997, 0.997, 0.998, 0.994, 0.998, 0.995, 0.996, 0.999, 0.995, 0.993, 0.998, 0.994, 0.997, 0.999, 0.997, 0.999, 0.993, 0.996, 0.995, 0.996, 0.998, 0.998, 0.995, 0.996, 0.994, 0.996, 0.996, 0.994, 0.993, 0.994, 0.993, 0.999, 0.996, 0.999, 0.995, 0.997, 0.997, 0.997, 0.998, 0.997, 0.994, 0.995, 0.997, 0.997, 0.995, 0.994, 0.996, 0.993, 0.996, 0.997, 0.997, 0.996, 0.996, 0.995, 0.993, 0.992, 0.997, 0.994, 0.995, 0.993, 0.996, 0.993, 0.993, 0.996, 0.995, 0.994, 0.996, 0.995, 0.995, 0.996, 0.996, 0.995, 0.997, 0.993, 0.996, 0.996, 0.997, 0.995, 0.997, 0.997, 0.999, 0.998, 0.998, 0.994, 0.997, 0.995, 0.999, 0.996, 0.996, 0.997, 0.996, 0.995, 0.996, 0.99, 0.994, 0.996, 0.995, 0.999, 0.996, 0.996, 0.996, 0.997, 0.999, 0.999, 0.995, 0.998, 0.997, 0.995, 0.992, 0.992, 0.995, 0.997, 0.996, 0.993, 0.997, 0.997, 0.997, 0.992, 0.991, 0.999, 0.996, 0.994, 0.997, 0.996, 0.996, 0.996, 0.995, 0.995, 0.999, 0.997, 0.997, 0.995, 0.992, 0.995, 0.997, 0.99, 0.994, 0.998, 0.991, 0.995, 0.997, 0.995, 0.993, 0.993, 0.994, 0.993, 0.995, 0.992, 0.994, 0.996, 0.997, 0.997, 0.995, 0.996, 0.997, 0.992, 0.992, 0.997, 0.997, 0.998, 0.996, 0.997, 0.993, 0.996, 0.994, 0.995, 0.998, 0.996, 0.993, 0.994, 0.997, 0.995, 0.997, 0.998, 0.996, 0.994, 0.997, 0.997, 0.998, 0.997, 0.995, 0.995, 0.999, 0.994, 0.996, 0.997, 0.997, 0.996, 0.998, 0.996, 0.998, 0.996, 0.995, 0.995, 0.997, 0.992, 0.995, 0.992, 0.996, 0.996, 0.997, 0.997, 0.996, 0.993, 0.994, 0.996, 0.998, 0.996, 0.996, 0.996, 0.994, 0.994, 0.996, 0.996, 0.998, 0.997, 0.995, 0.997, 0.998, 0.994, 0.995, 0.997, 0.993, 0.994, 0.996, 0.997, 0.993, 0.991, 0.997, 0.997, 0.997, 0.996, 0.996, 0.998, 0.997, 0.996, 0.996, 0.998, 0.997, 0.995, 0.992, 0.996, 0.994, 0.995, 0.995, 0.998, 0.994, 0.994, 0.997, 0.996, 0.995, 0.997, 0.995, 0.998, 0.997, 0.994, 0.998, 0.998, 0.998, 0.997, 0.989, 0.996, 0.995, 0.993, 0.992, 0.997, 0.998, 0.996, 0.994, 0.997, 0.996, 0.996, 0.997, 0.997, 0.998, 0.995, 0.993, 0.997, 0.996, 0.995, 0.998, 0.998, 0.993, 0.997, 0.992, 0.994, 0.997, 0.999, 0.993, 0.999, 0.996, 0.998, 0.993, 0.992, 0.994, 0.995, 0.994, 0.995, 0.995, 0.993, 0.998, 0.996, 0.993, 0.997, 0.994, 0.999, 0.996, 0.995, 0.997, 0.993, 0.998, 0.999, 0.994, 0.997, 0.998, 0.994, 0.991, 0.996, 0.993, 0.994, 0.996, 0.996, 0.996, 0.995, 0.996, 0.992, 0.998, 0.998, 0.995, 0.996, 0.996, 0.997, 0.994, 0.995, 0.995, 0.995, 0.998, 0.993, 0.997, 0.996, 0.998, 0.997, 0.993, 0.995, 0.995, 0.997, 0.996, 0.998, 0.995, 0.994, 0.996, 0.993, 0.991, 0.997, 0.997, 0.996, 0.997, 0.995, 0.998, 0.997, 0.994, 0.996, 0.995, 0.998, 0.996, 0.997, 0.996, 0.999, 0.994, 0.994, 0.993, 0.995, 0.999, 0.996, 0.995, 0.994, 0.994, 0.99, 0.996, 0.998, 0.997, 0.998, 0.995, 0.996, 0.996, 0.998, 0.996, 0.996, 0.997, 0.992, 0.995, 0.993, 0.993, 0.992, 0.995, 0.996, 0.996, 0.998, 0.997, 0.996, 0.994, 0.994, 0.994, 0.992, 0.997, 0.997, 0.995, 0.992, 0.996, 0.995, 0.996, 0.995, 0.993, 0.996, 0.997, 0.996, 0.997, 0.996, 0.996, 0.998, 0.997, 0.994, 0.995, 0.995, 0.996, 0.996, 0.995, 0.995, 0.995, 0.996, 0.994, 0.994, 0.989, 0.997, 0.996, 0.99, 0.994, 0.996, 0.996, 0.996, 0.996, 0.999, 0.997, 0.996, 0.996, 0.996, 0.997, 0.997, 0.993, 0.994, 0.993, 0.996, 0.995, 0.992, 0.998, 0.994, 0.995, 0.995, 0.996, 0.994, 0.997, 0.997, 0.995, 0.996, 0.998, 0.998, 0.998, 0.998, 0.998, 0.995, 0.996, 0.998, 0.994, 0.997, 0.997, 0.998, 0.996, 0.997, 0.992, 0.997, 0.996, 0.993, 0.996, 0.997, 0.996, 0.997, 0.991, 0.996, 0.993, 0.996, 0.991, 0.996, 0.997, 0.995, 0.996, 0.994, 0.996, 0.995, 0.995, 0.995, 0.997, 0.998, 0.996, 0.997, 0.995, 0.997, 0.993, 0.993, 0.996, 0.996, 0.995, 0.997, 0.995, 0.998, 0.992, 0.996, 0.997, 0.995, 0.997, 0.993, 0.998, 0.996, 0.995, 0.995, 0.994, 0.994, 0.996, 0.994, 0.997, 0.996, 0.994, 0.997, 0.996, 0.993, 0.997, 0.996, 0.995, 0.992, 0.995, 0.997, 0.997, 0.999, 0.998, 0.994, 0.997, 0.998, 0.997, 0.995, 0.999, 0.997, 0.995, 0.997, 0.995, 0.993, 0.995, 0.997, 0.994, 0.993, 0.994, 0.996, 0.997, 0.998, 0.997, 0.998, 0.998, 0.997, 0.998, 0.994, 0.996, 0.998, 0.996, 0.997, 0.997, 0.999, 0.997
