Steps,100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 270, 280, 290, 300, 310, 320, 330, 340, 350, 360, 370, 380, 390, 400, 410, 420, 430, 440, 450, 460, 470, 480, 490, 500, 510, 520, 530, 540, 550, 560, 570, 580, 590, 600, 610, 620, 630, 640, 650, 660, 670, 680, 690, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790, 800, 810, 820, 830, 840, 850, 860, 870, 880, 890, 900, 910, 920, 930, 940, 950, 960, 970, 980, 990, 1000, 1010, 1020, 1030, 1040, 1050, 1060, 1070, 1080, 1090
Times,0.00255388, 0.00548463, 0.00916182, 0.0128343, 0.0160616, 0.0229301, 0.0273753, 0.0304444, 0.0356423, 0.0405377, 0.0435977, 0.0465168, 0.050342, 0.0549185, 0.0610299, 0.0650148, 0.0691438, 0.0754112, 0.0794011, 0.0839989, 0.0878285, 0.0930428, 0.0974926, 0.10057, 0.104397, 0.114768, 0.119352, 0.124706, 0.128686, 0.134478, 0.139515, 0.145171, 0.150677, 0.15861, 0.163803, 0.170375, 0.173442, 0.178487, 0.183685, 0.18782, 0.19104, 0.197781, 0.203592, 0.209706, 0.213546, 0.217979, 0.222555, 0.229566, 0.234162, 0.240115, 0.246377, 0.251729, 0.258143, 0.266836, 0.273864, 0.278005, 0.283508, 0.289004, 0.293595, 0.297733, 0.30325, 0.308308, 0.315785, 0.321286, 0.330598, 0.335203, 0.341774, 0.345297, 0.350945, 0.359502, 0.364851, 0.368983, 0.373717, 0.377698, 0.383202, 0.388404, 0.393459, 0.401243, 0.407193, 0.414677, 0.424592, 0.428725, 0.431487, 0.438823, 0.44372, 0.448641, 0.452767, 0.45751, 0.463621, 0.468965, 0.473108, 0.477246, 0.483205, 0.48963, 0.493452, 0.499256, 0.502936, 0.508307, 0.513967, 0.520683
<Sz>,0.0078125, 0.0078125, 0.0078125, 0.0078125, 0, 0, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.03125, 0.0234375, 0.0234375, 0.0234375, 0.0234375, 0.03125, 0.0234375, 0.0234375, 0.0234375, 0.015625, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.015625, 0.015625, 0.0234375, 0.015625, 0.015625, 0.0234375, 0.0234375, 0.015625, 0.015625, 0.0234375, 0.0234375, 0.015625, 0.015625, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0234375, 0.0234375, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.015625, 0.0078125, 0, 0.0078125, 0.03125, 0.0234375, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0.015625, 0.015625, 0.0078125, 0, 0, 0, 0.0078125, 0.015625, 0.0234375, 0.015625, 0.015625, 0.015625, 0.0234375, 0.015625, 0.0078125, 0.0078125, 0.015625, 0.015625, 0.015625, 0.0078125, 0, 0, 0.0078125
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
corr_t,1, 0.6225, 0.1975, -0.02, 0.005, -0.3125, -0.2275, -0.08, -0.125, -0.1, 0.0375, 0.01, -0.1075, -0.1475, -0.21, -0.1175, 0.1025, 0.0375, 0.09, -0.0825, -0.1025, -0.1, 0.0425, -0.1075, -0.1425, -0.2025, 0.11, 0.1175, 0.1625, 0.0975, 0.0075, 0.0175, -0.165, -0.0925, -0.25, -0.0425, -0.1925, -0.03, -0.06, 0.2275, 0.2, 0.0925, 0.155, 0.1275, 0.16, 0.04, -0.195, -0.2225, -0.165, 0.1, 0.03, -0.0425, -0.005, -0.1525, 0.095, 0.1625, 0.105, 0.195, -0.175, -0.1425, 0.0475, -0.01, -0.0475, -0.1725, -0.2175, -0.0125, 0.055, 0.005, -0.02, 0.08, -0.1075, -0.0825, 0.05, -0.015, 0.0725, 0.0725, -0.0175, -0.1525, -0.185, -0.2025, -0.0175, -0.055, -0.085, 0.1775, -0.0225, -0.0875, -0.11, -0.0125, 0.0675, 0.1075, -0.0925, -0.1325, -0.0725, 0.1625, 0.1825, -0.11, -0.115, -0.045, -0.0275, 0.1225, -0.235, -0.2825, -0.0125, -0.0475, -0.03, -0.25, -0.0325, 0.0675, -0.045, 0.045, 0.1, -0.18, -0.09, 0.01, -0.3325, -0.0475, -0.0825, -0.085, -0.175, 0.1575, 0.2175, 0.2, -0.04, 0.11, 0.1225, 0.13, 0.2425, 0.4675
