Steps,1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000, 11000, 12000, 13000, 14000, 15000, 16000, 17000, 18000, 19000, 20000, 21000, 22000, 23000, 24000, 25000, 26000, 27000, 28000, 29000, 30000, 31000, 32000, 33000, 34000, 35000, 36000, 37000, 38000, 39000, 40000, 41000, 42000, 43000, 44000, 45000, 46000, 47000, 48000, 49000, 50000, 51000, 52000, 53000, 54000, 55000, 56000, 57000, 58000, 59000, 60000, 61000, 62000, 63000, 64000, 65000, 66000, 67000, 68000, 69000, 70000, 71000, 72000, 73000, 74000, 75000, 76000, 77000, 78000, 79000, 80000, 81000, 82000, 83000, 84000, 85000, 86000, 87000, 88000, 89000, 90000, 91000, 92000, 93000, 94000, 95000, 96000, 97000, 98000, 99000, 100000, 101000, 102000, 103000, 104000, 105000, 106000, 107000, 108000, 109000, 110000, 111000, 112000, 113000, 114000, 115000, 116000, 117000, 118000, 119000, 120000, 121000, 122000, 123000, 124000, 125000, 126000, 127000, 128000, 129000, 130000, 131000, 132000, 133000, 134000, 135000, 136000, 137000, 138000, 139000, 140000, 141000, 142000, 143000, 144000, 145000, 146000, 147000, 148000, 149000, 150000, 151000, 152000, 153000, 154000, 155000, 156000, 157000, 158000, 159000, 160000, 161000, 162000, 163000, 164000, 165000, 166000, 167000, 168000, 169000, 170000, 171000, 172000, 173000, 174000, 175000, 176000, 177000, 178000, 179000, 180000, 181000, 182000, 183000, 184000, 185000, 186000, 187000, 188000, 189000, 190000, 191000, 192000, 193000, 194000, 195000, 196000, 197000, 198000, 199000, 200000
Times,0.306063, 0.597336, 0.893244, 1.19283, 1.4773, 1.78997, 2.08686, 2.38298, 2.66383, 2.95974, 3.26485, 3.55421, 3.85672, 4.15061, 4.42653, 4.69035, 4.98956, 5.29767, 5.58011, 5.8801, 6.15227, 6.45094, 6.74422, 7.02298, 7.31235, 7.57356, 7.86662, 8.16165, 8.45759, 8.77075, 9.06987, 9.34846, 9.64149, 9.92968, 10.2436, 10.5392, 10.824, 11.1026, 11.3959, 11.6916, 12.0042, 12.2948, 12.5824, 12.8918, 13.178, 13.4717, 13.7528, 14.0439, 14.3154, 14.6117, 14.891, 15.1904, 15.4803, 15.7685, 16.0615, 16.3554, 16.6629, 16.9857, 17.2573, 17.5338, 17.8156, 18.1169, 18.4115, 18.7195, 19.0112, 19.2973, 19.5904, 19.8876, 20.1848, 20.4763, 20.7728, 21.0664, 21.3327, 21.6153, 21.8995, 22.1946, 22.4901, 22.7823, 23.0893, 23.3532, 23.6525, 23.9643, 24.2671, 24.5633, 24.8687, 25.1552, 25.4448, 25.745, 26.0421, 26.3068, 26.5977, 26.8873, 27.1939, 27.4912, 27.7801, 28.072, 28.3543, 28.632, 28.9144, 29.1961, 29.4824, 29.7583, 30.0431, 30.3073, 30.6107, 30.8966, 31.2076, 31.4926, 31.7795, 32.0862, 32.3935, 32.7029, 32.9991, 33.2872, 33.5841, 33.8683, 34.1546, 34.4409, 34.7253, 35.0215, 35.3062, 35.5998, 35.9032, 36.1693, 36.4563, 36.7408, 37.0133, 37.3011, 37.5912, 37.8936, 38.1829, 38.4765, 38.7744, 39.0847, 39.384, 39.6827, 39.9668, 40.254, 40.5309, 40.8206, 41.1382, 41.4246, 41.7195, 42.017, 42.3072, 42.5912, 42.85, 43.1464, 43.446, 43.7139, 43.9982, 44.295, 44.5772, 44.8891, 45.1849, 45.4638, 45.7271, 46.0179, 46.2935, 46.5781, 46.8918, 47.1747, 47.4364, 47.7366, 48.0341, 48.302, 48.6021, 48.9092, 49.195, 49.4841, 49.7784, 50.0806, 50.3628, 50.6561, 50.9429, 51.2252, 51.5252, 51.8147, 52.1174, 52.4116, 52.7142, 52.9893, 53.3096, 53.6127, 53.8957, 54.1894, 54.4697, 54.7703, 55.0624, 55.3544, 55.6359, 55.9348, 56.2234, 56.5196, 56.8198, 57.1235, 57.4291, 57.713, 58, 58.2854
<Sz>,0, 0.0234375, 0.03125, 0.015625, 0.0390625, 0, 0.0078125, 0.0078125, 0.0078125, 0.03125, 0.015625, 0, 0, 0, 0.0078125, 0, 0, 0, 0.0390625, 0.0234375, 0, 0, 0.015625, 0.0234375, 0.015625, 0.0390625, 0.015625, 0, 0.0078125, 0, 0.0078125, 0.0234375, 0.015625, 0, 0.0390625, 0, 0, 0.0234375, 0.0078125, 0.0078125, 0.015625, 0.0078125, 0.046875, 0.0078125, 0.015625, 0.0078125, 0.03125, 0.0078125, 0.015625, 0, 0.0703125, 0.0078125, 0.015625, 0.0078125, 0.046875, 0.015625, 0, 0.015625, 0.0078125, 0, 0, 0.03125, 0, 0.015625, 0, 0.0078125, 0.0234375, 0.0078125, 0, 0.015625, 0.0546875, 0, 0.015625, 0.0078125, 0.046875, 0.015625, 0.0078125, 0, 0.0234375, 0.0078125, 0.0234375, 0.015625, 0.0078125, 0.0078125, 0.0078125, 0, 0.0234375, 0.0234375, 0.0078125, 0.0078125, 0, 0.015625, 0.0390625, 0.03125, 0.0078125, 0, 0.046875, 0, 0.03125, 0.0078125, 0.0078125, 0.03125, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0, 0.0078125, 0.015625, 0.015625, 0.0234375, 0.0234375, 0.0078125, 0.0234375, 0.0078125, 0, 0, 0.015625, 0.0078125, 0.03125, 0.015625, 0, 0.0078125, 0.0078125, 0, 0.015625, 0.0078125, 0.046875, 0.03125, 0.0078125, 0.015625, 0, 0.0078125, 0.0078125, 0.0078125, 0.0078125, 0, 0.015625, 0, 0.015625, 0.0234375, 0.015625, 0.0234375, 0, 0.015625, 0, 0, 0.0078125, 0, 0.015625, 0, 0.015625, 0.015625, 0.015625, 0.0234375, 0.03125, 0, 0.015625, 0.0234375, 0, 0.015625, 0.0390625, 0.015625, 0.015625, 0, 0, 0.0078125, 0.0078125, 0.0234375, 0, 0, 0.03125, 0, 0, 0, 0, 0.03125, 0, 0.0234375, 0.015625, 0, 0, 0.0234375, 0.015625, 0.0078125, 0, 0.0078125, 0, 0.015625, 0.03125, 0.0078125, 0, 0, 0, 0.0390625, 0, 0.015625, 0.0078125, 0.0234375, 0.015625
<Sx>,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
