name, average, error
steps,1.0095e+06,191485
times,82.6514,15.6567
sx,0.121675,0.000551425
sz,0.01024,0.0137402
mag,0.51238,0.00421245
mag2,0.330233,0.00407351
mag4,0.174321,0.00373014
cluster size,1,0
corr_x,1
corr_t,1, 0.743, 0.66, 0.62, 0.57, 0.525, 0.503, 0.495, 0.489, 0.478, 0.457, 0.41, 0.428, 0.402, 0.394, 0.387, 0.371, 0.353, 0.364, 0.342, 0.33, 0.328, 0.346, 0.34, 0.324, 0.32, 0.319, 0.327, 0.317, 0.309, 0.298, 0.296, 0.285, 0.302, 0.304, 0.298, 0.276, 0.298, 0.295, 0.27, 0.264, 0.273, 0.291, 0.287, 0.272, 0.273, 0.251, 0.257, 0.241, 0.242, 0.256, 0.261, 0.259, 0.263, 0.247, 0.238, 0.232, 0.23, 0.246, 0.226, 0.247, 0.248, 0.243, 0.246, 0.252, 0.228, 0.227, 0.222, 0.199, 0.206, 0.191, 0.194, 0.204, 0.199, 0.217, 0.204, 0.204, 0.195, 0.192, 0.188, 0.212, 0.197, 0.2, 0.208, 0.244, 0.224, 0.232, 0.21, 0.204, 0.219, 0.21, 0.234, 0.246, 0.239, 0.23, 0.243, 0.237, 0.224, 0.222, 0.223, 0.251, 0.237, 0.225, 0.22, 0.235, 0.216, 0.23, 0.218, 0.204, 0.213, 0.221, 0.23, 0.231, 0.239, 0.25, 0.238, 0.253, 0.249, 0.22, 0.228, 0.21, 0.235, 0.238, 0.248, 0.257, 0.252, 0.257, 0.253, 0.229, 0.244, 0.263, 0.257, 0.241, 0.246, 0.251, 0.261, 0.257, 0.262, 0.247, 0.265, 0.278, 0.256, 0.262, 0.256, 0.257, 0.275, 0.274, 0.273, 0.274, 0.283, 0.291, 0.295, 0.297, 0.293, 0.284, 0.299, 0.298, 0.264, 0.298, 0.303, 0.282, 0.289, 0.269, 0.276, 0.267, 0.285, 0.296, 0.286, 0.28, 0.277, 0.301, 0.333, 0.329, 0.322, 0.337, 0.327, 0.329, 0.353, 0.377, 0.358, 0.374, 0.353, 0.363, 0.371, 0.377, 0.406, 0.409, 0.415, 0.402, 0.431, 0.404, 0.428, 0.458, 0.464, 0.488, 0.493, 0.527, 0.573, 0.625, 0.729
