name, average, error
steps,1.0095e+06,191485
times,3622.35,686.392
sx,0.0505055,6.99363e-05
sz,0.0259617,0.0146801
mag,0.826461,0.00349125
mag2,0.703054,0.00463053
mag4,0.524649,0.00492901
cluster size,1,0
corr_x,1
