name, average, error
steps,1.0095e+06,191485
times,93.2623,17.6775
sx,0.03524,0.000726055
sz,0.00729,0.0206063
mag,0.93425,0.00207484
mag2,0.882113,0.00285741
mag4,0.798189,0.00389033
cluster size,1,0
corr_x,1
corr_t,1, 0.914, 0.893, 0.893, 0.887, 0.871, 0.862, 0.861, 0.861, 0.862, 0.861, 0.867, 0.855, 0.857, 0.848, 0.843, 0.845, 0.847, 0.858, 0.852, 0.854, 0.848, 0.85, 0.841, 0.846, 0.838, 0.842, 0.854, 0.855, 0.848, 0.845, 0.859, 0.854, 0.848, 0.851, 0.851, 0.847, 0.85, 0.848, 0.85, 0.85, 0.85, 0.856, 0.843, 0.844, 0.831, 0.856, 0.842, 0.849, 0.86, 0.856, 0.863, 0.851, 0.849, 0.847, 0.848, 0.845, 0.829, 0.842, 0.858, 0.859, 0.849, 0.858, 0.855, 0.85, 0.859, 0.852, 0.845, 0.857, 0.855, 0.862, 0.855, 0.865, 0.843, 0.86, 0.86, 0.855, 0.865, 0.857, 0.838, 0.848, 0.863, 0.87, 0.863, 0.857, 0.862, 0.857, 0.851, 0.86, 0.866, 0.875, 0.867, 0.865, 0.872, 0.876, 0.877, 0.873, 0.887, 0.898, 0.916
