name, average, error
steps,1.0095e+06,191485
times,322.131,61.0402
sx,0.0635625,0.000471982
sz,-0.0067275,0.0172431
mag,0.796687,0.00481918
mag2,0.669327,0.00598492
mag4,0.499888,0.00637561
cluster size,1,0
corr_x,1
corr_t,1, 0.836, 0.793, 0.756, 0.759, 0.75, 0.743, 0.719, 0.699, 0.695, 0.699, 0.693, 0.695, 0.683, 0.68, 0.676, 0.681, 0.67, 0.683, 0.676, 0.665, 0.661, 0.687, 0.676, 0.67, 0.671, 0.663, 0.655, 0.64, 0.635, 0.664, 0.651, 0.655, 0.649, 0.663, 0.655, 0.654, 0.638, 0.657, 0.638, 0.641, 0.628, 0.64, 0.636, 0.639, 0.638, 0.636, 0.646, 0.635, 0.649, 0.636, 0.619, 0.629, 0.632, 0.616, 0.603, 0.612, 0.626, 0.623, 0.634, 0.632, 0.623, 0.623, 0.615, 0.617, 0.613, 0.608, 0.614, 0.607, 0.599, 0.6, 0.615, 0.628, 0.621, 0.595, 0.602, 0.604, 0.606, 0.583, 0.61, 0.608, 0.623, 0.606, 0.601, 0.611, 0.612, 0.608, 0.59, 0.587, 0.6, 0.605, 0.616, 0.601, 0.6, 0.595, 0.601, 0.601, 0.61, 0.611, 0.594, 0.589, 0.598, 0.593, 0.602, 0.611, 0.603, 0.619, 0.61, 0.612, 0.596, 0.602, 0.601, 0.609, 0.598, 0.601, 0.602, 0.595, 0.588, 0.595, 0.593, 0.597, 0.571, 0.561, 0.573, 0.577, 0.572, 0.583, 0.584, 0.586, 0.598, 0.596, 0.598, 0.589, 0.604, 0.605, 0.601, 0.609, 0.612, 0.595, 0.611, 0.595, 0.592, 0.594, 0.599, 0.616, 0.599, 0.596, 0.604, 0.578, 0.608, 0.601, 0.605, 0.612, 0.611, 0.607, 0.587, 0.584, 0.588, 0.582, 0.589, 0.57, 0.57, 0.563, 0.577, 0.569, 0.586, 0.587, 0.607, 0.576, 0.575, 0.604, 0.6, 0.575, 0.588, 0.565, 0.576, 0.584, 0.573, 0.588, 0.578, 0.57, 0.582, 0.568, 0.601, 0.587, 0.581, 0.595, 0.585, 0.582, 0.582, 0.601, 0.582, 0.596, 0.602, 0.601, 0.607, 0.58, 0.603, 0.601, 0.583, 0.578, 0.573, 0.583, 0.59, 0.566, 0.572, 0.572, 0.591, 0.573, 0.571, 0.571, 0.577, 0.582, 0.58, 0.596, 0.574, 0.581, 0.607, 0.604, 0.607, 0.582, 0.601, 0.596, 0.616, 0.601, 0.595, 0.612, 0.616, 0.625, 0.623, 0.625, 0.607, 0.62, 0.609, 0.606, 0.603, 0.59, 0.603, 0.618, 0.615, 0.597, 0.601, 0.611, 0.601, 0.601, 0.611, 0.602, 0.604, 0.59, 0.612, 0.612, 0.614, 0.591, 0.593, 0.595, 0.602, 0.589, 0.611, 0.602, 0.589, 0.599, 0.59, 0.595, 0.578, 0.578, 0.589, 0.583, 0.606, 0.601, 0.606, 0.597, 0.608, 0.605, 0.602, 0.605, 0.589, 0.594, 0.593, 0.584, 0.605, 0.602, 0.59, 0.586, 0.606, 0.593, 0.586, 0.609, 0.594, 0.61, 0.619, 0.622, 0.602, 0.607, 0.618, 0.607, 0.605, 0.611, 0.621, 0.633, 0.625, 0.605, 0.604, 0.631, 0.603, 0.621, 0.618, 0.609, 0.631, 0.619, 0.618, 0.632, 0.61, 0.621, 0.624, 0.625, 0.633, 0.627, 0.629, 0.633, 0.631, 0.627, 0.618, 0.615, 0.616, 0.64, 0.606, 0.608, 0.602, 0.633, 0.624, 0.619, 0.624, 0.629, 0.625, 0.634, 0.618, 0.609, 0.622, 0.609, 0.608, 0.608, 0.593, 0.629, 0.617, 0.604, 0.622, 0.626, 0.617, 0.618, 0.613, 0.607, 0.611, 0.619, 0.631, 0.622, 0.627, 0.626, 0.612, 0.619, 0.609, 0.631, 0.63, 0.651, 0.632, 0.645, 0.644, 0.641, 0.652, 0.647, 0.648, 0.656, 0.645, 0.656, 0.65, 0.653, 0.648, 0.633, 0.63, 0.643, 0.641, 0.642, 0.649, 0.65, 0.652, 0.648, 0.674, 0.685, 0.704, 0.701, 0.718, 0.714, 0.717, 0.709, 0.725, 0.738, 0.747, 0.75, 0.764, 0.811, 0.849
