name, average, error
steps,1.0095e+06,191485
times,2133.22,404.29
sx,0.027017,0.000139314
sz,-0.0097535,0.0240626
mag,0.95196,0.00072751
mag2,0.907759,0.0011313
mag4,0.827062,0.00181133
cluster size,1,0
corr_x,1
corr_t,1, 0.929, 0.906, 0.908, 0.891, 0.892, 0.878, 0.887, 0.893, 0.895, 0.887, 0.88, 0.884, 0.894, 0.877, 0.874, 0.88, 0.884, 0.884, 0.887, 0.883, 0.888, 0.883, 0.868, 0.881, 0.881, 0.879, 0.879, 0.89, 0.882, 0.889, 0.878, 0.888, 0.879, 0.891, 0.889, 0.896, 0.891, 0.885, 0.89, 0.892, 0.887, 0.876, 0.876, 0.887, 0.887, 0.879, 0.888, 0.882, 0.886, 0.89, 0.88, 0.884, 0.876, 0.884, 0.893, 0.891, 0.885, 0.882, 0.889, 0.895, 0.882, 0.88, 0.885, 0.879, 0.882, 0.882, 0.887, 0.891, 0.89, 0.888, 0.888, 0.886, 0.87, 0.882, 0.882, 0.873, 0.868, 0.871, 0.877, 0.875, 0.882, 0.883, 0.876, 0.875, 0.881, 0.879, 0.863, 0.88, 0.878, 0.872, 0.885, 0.89, 0.878, 0.885, 0.872, 0.882, 0.874, 0.881, 0.867, 0.874, 0.89, 0.879, 0.88, 0.875, 0.869, 0.873, 0.878, 0.88, 0.882, 0.876, 0.879, 0.876, 0.871, 0.881, 0.871, 0.874, 0.877, 0.881, 0.884, 0.885, 0.875, 0.881, 0.879, 0.876, 0.889, 0.881, 0.885, 0.878, 0.883, 0.889, 0.885, 0.875, 0.883, 0.874, 0.874, 0.871, 0.876, 0.889, 0.888, 0.878, 0.873, 0.879, 0.879, 0.863, 0.869, 0.88, 0.871, 0.874, 0.876, 0.876, 0.881, 0.887, 0.868, 0.879, 0.879, 0.878, 0.876, 0.883, 0.885, 0.886, 0.889, 0.882, 0.885, 0.895, 0.884, 0.884, 0.873, 0.878, 0.876, 0.869, 0.883, 0.868, 0.873, 0.871, 0.877, 0.888, 0.874, 0.879, 0.882, 0.891, 0.877, 0.883, 0.888, 0.884, 0.88, 0.894, 0.882, 0.881, 0.878, 0.877, 0.875, 0.879, 0.892, 0.886, 0.87, 0.871, 0.886, 0.881, 0.88, 0.881, 0.879, 0.87, 0.871, 0.881, 0.877, 0.88, 0.884, 0.877, 0.876, 0.884, 0.885, 0.882, 0.875, 0.878, 0.878, 0.89, 0.888, 0.879, 0.891, 0.881, 0.882, 0.891, 0.895, 0.883, 0.878, 0.874, 0.881, 0.89, 0.869, 0.889, 0.892, 0.883, 0.883, 0.887, 0.882, 0.873, 0.871, 0.873, 0.871, 0.873, 0.879, 0.88, 0.871, 0.874, 0.878, 0.885, 0.881, 0.877, 0.874, 0.878, 0.882, 0.887, 0.882, 0.868, 0.886, 0.88, 0.883, 0.881, 0.878, 0.88, 0.888, 0.886, 0.87, 0.875, 0.867, 0.865, 0.879, 0.882, 0.882, 0.883, 0.881, 0.879, 0.867, 0.879, 0.868, 0.871, 0.872, 0.882, 0.873, 0.862, 0.869, 0.872, 0.872, 0.877, 0.871, 0.873, 0.879, 0.88, 0.87, 0.869, 0.87, 0.873, 0.88, 0.882, 0.88, 0.885, 0.887, 0.881, 0.885, 0.891, 0.882, 0.874, 0.868, 0.884, 0.883, 0.895, 0.89, 0.886, 0.878, 0.881, 0.889, 0.876, 0.877, 0.869, 0.881, 0.881, 0.88, 0.884, 0.878, 0.874, 0.872, 0.876, 0.878, 0.875, 0.884, 0.898, 0.888, 0.884, 0.89, 0.886, 0.884, 0.891, 0.883, 0.879, 0.873, 0.88, 0.871, 0.873, 0.868, 0.876, 0.882, 0.878, 0.874, 0.881, 0.883, 0.879, 0.87, 0.875, 0.871, 0.88, 0.888, 0.878, 0.879, 0.869, 0.888, 0.887, 0.883, 0.875, 0.881, 0.885, 0.878, 0.883, 0.871, 0.888, 0.891, 0.893, 0.882, 0.882, 0.893, 0.887, 0.878, 0.876, 0.864, 0.87, 0.876, 0.882, 0.881, 0.882, 0.877, 0.869, 0.886, 0.879, 0.886, 0.888, 0.875, 0.883, 0.888, 0.881, 0.884, 0.888, 0.882, 0.887, 0.885, 0.88, 0.875, 0.874, 0.865, 0.866, 0.875, 0.883, 0.881, 0.877, 0.873, 0.875, 0.872, 0.874, 0.879, 0.885, 0.882, 0.871, 0.866, 0.873, 0.871, 0.877, 0.873, 0.868, 0.877, 0.868, 0.875, 0.884, 0.877, 0.875, 0.874, 0.88, 0.871, 0.869, 0.88, 0.874, 0.882, 0.883, 0.873, 0.875, 0.887, 0.878, 0.874, 0.869, 0.871, 0.877, 0.878, 0.877, 0.869, 0.872, 0.874, 0.87, 0.871, 0.868, 0.869, 0.868, 0.871, 0.876, 0.865, 0.878, 0.874, 0.876, 0.863, 0.871, 0.871, 0.872, 0.88, 0.872, 0.868, 0.87, 0.872, 0.88, 0.875, 0.876, 0.872, 0.878, 0.872, 0.88, 0.878, 0.874, 0.876, 0.877, 0.878, 0.878, 0.88, 0.882, 0.877, 0.88, 0.886, 0.886, 0.891, 0.88, 0.886, 0.88, 0.878, 0.877, 0.879, 0.888, 0.892, 0.876, 0.882, 0.88, 0.886, 0.877, 0.889, 0.888, 0.885, 0.888, 0.891, 0.885, 0.877, 0.875, 0.877, 0.871, 0.882, 0.876, 0.873, 0.862, 0.865, 0.877, 0.876, 0.863, 0.867, 0.871, 0.87, 0.875, 0.884, 0.882, 0.879, 0.874, 0.89, 0.892, 0.886, 0.886, 0.878, 0.88, 0.89, 0.878, 0.878, 0.878, 0.889, 0.876, 0.873, 0.872, 0.875, 0.892, 0.885, 0.883, 0.885, 0.876, 0.876, 0.867, 0.884, 0.878, 0.877, 0.88, 0.88, 0.885, 0.872, 0.89, 0.881, 0.877, 0.876, 0.881, 0.872, 0.868, 0.872, 0.88, 0.867, 0.875, 0.878, 0.877, 0.884, 0.868, 0.88, 0.863, 0.862, 0.87, 0.876, 0.885, 0.878, 0.877, 0.881, 0.885, 0.878, 0.875, 0.875, 0.875, 0.88, 0.875, 0.876, 0.867, 0.88, 0.878, 0.885, 0.883, 0.872, 0.88, 0.872, 0.869, 0.874, 0.874, 0.878, 0.878, 0.877, 0.879, 0.871, 0.873, 0.886, 0.878, 0.875, 0.872, 0.856, 0.871, 0.867, 0.869, 0.87, 0.874, 0.878, 0.879, 0.867, 0.876, 0.864, 0.876, 0.874, 0.874, 0.891, 0.868, 0.879, 0.883, 0.877, 0.881, 0.876, 0.874, 0.878, 0.874, 0.875, 0.874, 0.883, 0.873, 0.872, 0.871, 0.869, 0.872, 0.879, 0.872, 0.87, 0.879, 0.885, 0.879, 0.883, 0.878, 0.866, 0.87, 0.882, 0.88, 0.879, 0.874, 0.872, 0.884, 0.884, 0.88, 0.881, 0.879, 0.892, 0.884, 0.884, 0.889, 0.889, 0.886, 0.886, 0.879, 0.885, 0.893, 0.874, 0.887, 0.874, 0.876, 0.876, 0.882, 0.871, 0.872, 0.878, 0.861, 0.874, 0.865, 0.87, 0.88, 0.881, 0.867, 0.877, 0.873, 0.872, 0.867, 0.874, 0.867, 0.871, 0.864, 0.873, 0.876, 0.879, 0.87, 0.88, 0.887, 0.874, 0.888, 0.879, 0.88, 0.879, 0.879, 0.881, 0.884, 0.892, 0.88, 0.888, 0.889, 0.881, 0.88, 0.875, 0.881, 0.878, 0.869, 0.861, 0.865, 0.878, 0.876, 0.876, 0.88, 0.881, 0.875, 0.876, 0.872, 0.868, 0.881, 0.882, 0.878, 0.876, 0.867, 0.876, 0.877, 0.876, 0.883, 0.88, 0.879, 0.888, 0.874, 0.878, 0.876, 0.873, 0.878, 0.89, 0.88, 0.879, 0.877, 0.879, 0.881, 0.886, 0.883, 0.881, 0.884, 0.88, 0.884, 0.875, 0.878, 0.877, 0.876, 0.879, 0.883, 0.872, 0.869, 0.872, 0.883, 0.882, 0.873, 0.878, 0.883, 0.883, 0.878, 0.877, 0.869, 0.877, 0.874, 0.879, 0.874, 0.878, 0.876, 0.876, 0.874, 0.873, 0.866, 0.875, 0.866, 0.867, 0.869, 0.884, 0.877, 0.88, 0.88, 0.883, 0.874, 0.881, 0.868, 0.866, 0.873, 0.867, 0.878, 0.879, 0.877, 0.885, 0.877, 0.893, 0.883, 0.876, 0.871, 0.875, 0.874, 0.88, 0.878, 0.876, 0.871, 0.873, 0.879, 0.873, 0.876, 0.878, 0.874, 0.871, 0.879, 0.884, 0.888, 0.891, 0.884, 0.887, 0.875, 0.858, 0.877, 0.868, 0.878, 0.874, 0.883, 0.871, 0.889, 0.891, 0.881, 0.881, 0.873, 0.882, 0.874, 0.872, 0.875, 0.882, 0.884, 0.877, 0.885, 0.884, 0.883, 0.885, 0.882, 0.881, 0.888, 0.886, 0.887, 0.877, 0.872, 0.878, 0.877, 0.884, 0.887, 0.883, 0.873, 0.881, 0.875, 0.872, 0.873, 0.884, 0.881, 0.883, 0.881, 0.882, 0.883, 0.879, 0.877, 0.876, 0.868, 0.874, 0.874, 0.874, 0.883, 0.879, 0.87, 0.87, 0.883, 0.872, 0.88, 0.874, 0.872, 0.872, 0.874, 0.871, 0.872, 0.883, 0.876, 0.877, 0.865, 0.868, 0.861, 0.871, 0.873, 0.869, 0.873, 0.875, 0.885, 0.872, 0.889, 0.879, 0.88, 0.884, 0.891, 0.888, 0.876, 0.872, 0.882, 0.882, 0.878, 0.88, 0.876, 0.881, 0.88, 0.884, 0.869, 0.88, 0.884, 0.881, 0.872, 0.875, 0.883, 0.882, 0.886, 0.891, 0.89, 0.881, 0.884, 0.878, 0.884, 0.886, 0.891, 0.882, 0.874, 0.879, 0.867, 0.867, 0.871, 0.877, 0.871, 0.882, 0.864, 0.879, 0.88, 0.877, 0.873, 0.872, 0.867, 0.884, 0.876, 0.895, 0.889, 0.89, 0.879, 0.881, 0.897, 0.879, 0.89, 0.89, 0.888, 0.884, 0.883, 0.892, 0.878, 0.879, 0.877, 0.879, 0.883, 0.884, 0.872, 0.885, 0.886, 0.882, 0.889, 0.878, 0.884, 0.876, 0.884, 0.888, 0.882, 0.876, 0.885, 0.884, 0.888, 0.89, 0.874, 0.878, 0.88, 0.874, 0.882, 0.884, 0.883, 0.883, 0.885, 0.881, 0.885, 0.882, 0.881, 0.893, 0.887, 0.881, 0.885, 0.888, 0.878, 0.888, 0.89, 0.883, 0.887, 0.886, 0.88, 0.875, 0.883, 0.879, 0.867, 0.877, 0.883, 0.878, 0.871, 0.877, 0.879, 0.88, 0.892, 0.891, 0.889, 0.891, 0.889, 0.88, 0.884, 0.884, 0.874, 0.889, 0.886, 0.881, 0.891, 0.888, 0.889, 0.874, 0.881, 0.878, 0.882, 0.884, 0.882, 0.885, 0.884, 0.885, 0.888, 0.877, 0.887, 0.884, 0.874, 0.887, 0.895, 0.891, 0.874, 0.883, 0.88, 0.884, 0.877, 0.881, 0.884, 0.884, 0.881, 0.878, 0.876, 0.89, 0.88, 0.881, 0.883, 0.89, 0.883, 0.878, 0.886, 0.89, 0.888, 0.882, 0.876, 0.882, 0.89, 0.88, 0.874, 0.881, 0.883, 0.88, 0.875, 0.876, 0.881, 0.885, 0.877, 0.88, 0.88, 0.888, 0.894, 0.894, 0.876, 0.875, 0.883, 0.887, 0.887, 0.884, 0.879, 0.879, 0.877, 0.888, 0.881, 0.874, 0.873, 0.875, 0.879, 0.875, 0.869, 0.873, 0.875, 0.878, 0.879, 0.879, 0.872, 0.877, 0.877, 0.874, 0.873, 0.884, 0.879, 0.893, 0.877, 0.886, 0.884, 0.89, 0.889, 0.877, 0.885, 0.886, 0.882, 0.886, 0.876, 0.882, 0.873, 0.878, 0.875, 0.881, 0.887, 0.885, 0.881, 0.879, 0.876, 0.886, 0.885, 0.891, 0.883, 0.887, 0.882, 0.885, 0.891, 0.887, 0.884, 0.877, 0.883, 0.879, 0.88, 0.877, 0.874, 0.89, 0.881, 0.886, 0.877, 0.872, 0.872, 0.885, 0.877, 0.871, 0.877, 0.868, 0.874, 0.887, 0.881, 0.89, 0.878, 0.885, 0.895, 0.889, 0.87, 0.883, 0.89, 0.881, 0.89, 0.882, 0.868, 0.874, 0.878, 0.875, 0.883, 0.875, 0.879, 0.882, 0.888, 0.885, 0.883, 0.88, 0.878, 0.868, 0.869, 0.886, 0.887, 0.88, 0.869, 0.876, 0.863, 0.87, 0.866, 0.871, 0.875, 0.889, 0.884, 0.871, 0.874, 0.882, 0.874, 0.876, 0.881, 0.885, 0.884, 0.876, 0.881, 0.886, 0.888, 0.892, 0.889, 0.883, 0.885, 0.885, 0.886, 0.879, 0.886, 0.875, 0.876, 0.883, 0.871, 0.879, 0.877, 0.88, 0.882, 0.885, 0.877, 0.873, 0.869, 0.872, 0.883, 0.877, 0.878, 0.875, 0.885, 0.872, 0.876, 0.88, 0.876, 0.879, 0.876, 0.885, 0.878, 0.885, 0.887, 0.888, 0.886, 0.886, 0.878, 0.89, 0.872, 0.88, 0.876, 0.879, 0.875, 0.878, 0.882, 0.882, 0.887, 0.879, 0.871, 0.872, 0.884, 0.896, 0.875, 0.871, 0.874, 0.88, 0.88, 0.889, 0.888, 0.886, 0.877, 0.882, 0.881, 0.884, 0.881, 0.873, 0.883, 0.886, 0.881, 0.882, 0.884, 0.876, 0.879, 0.865, 0.867, 0.871, 0.878, 0.882, 0.884, 0.875, 0.878, 0.887, 0.872, 0.87, 0.877, 0.885, 0.891, 0.884, 0.872, 0.884, 0.878, 0.874, 0.878, 0.884, 0.875, 0.881, 0.863, 0.878, 0.873, 0.878, 0.873, 0.875, 0.866, 0.888, 0.884, 0.881, 0.873, 0.872, 0.874, 0.87, 0.872, 0.873, 0.883, 0.877, 0.881, 0.886, 0.871, 0.872, 0.876, 0.863, 0.874, 0.874, 0.876, 0.886, 0.88, 0.88, 0.88, 0.872, 0.882, 0.875, 0.873, 0.879, 0.88, 0.87, 0.868, 0.878, 0.878, 0.878, 0.883, 0.878, 0.876, 0.883, 0.876, 0.873, 0.88, 0.872, 0.889, 0.881, 0.881, 0.878, 0.876, 0.874, 0.881, 0.883, 0.876, 0.878, 0.877, 0.889, 0.881, 0.885, 0.875, 0.891, 0.886, 0.892, 0.883, 0.879, 0.89, 0.886, 0.879, 0.882, 0.885, 0.884, 0.895, 0.888, 0.876, 0.875, 0.893, 0.877, 0.867, 0.872, 0.873, 0.869, 0.873, 0.877, 0.878, 0.882, 0.884, 0.88, 0.877, 0.868, 0.871, 0.875, 0.876, 0.872, 0.88, 0.878, 0.881, 0.873, 0.88, 0.874, 0.885, 0.884, 0.879, 0.883, 0.884, 0.89, 0.889, 0.883, 0.89, 0.882, 0.892, 0.891, 0.898, 0.897, 0.887, 0.882, 0.882, 0.878, 0.875, 0.875, 0.881, 0.882, 0.867, 0.882, 0.876, 0.88, 0.892, 0.876, 0.876, 0.874, 0.874, 0.888, 0.878, 0.885, 0.889, 0.882, 0.878, 0.887, 0.883, 0.88, 0.881, 0.883, 0.891, 0.89, 0.879, 0.879, 0.879, 0.882, 0.873, 0.873, 0.866, 0.874, 0.884, 0.894, 0.891, 0.889, 0.894, 0.892, 0.889, 0.891, 0.893, 0.887, 0.887, 0.882, 0.885, 0.877, 0.888, 0.876, 0.888, 0.877, 0.881, 0.882, 0.882, 0.879, 0.874, 0.89, 0.882, 0.882, 0.883, 0.881, 0.886, 0.878, 0.889, 0.877, 0.876, 0.891, 0.868, 0.875, 0.88, 0.874, 0.888, 0.878, 0.884, 0.887, 0.89, 0.886, 0.891, 0.895, 0.89, 0.883, 0.874, 0.884, 0.879, 0.881, 0.872, 0.877, 0.879, 0.87, 0.866, 0.871, 0.872, 0.876, 0.872, 0.878, 0.878, 0.884, 0.868, 0.87, 0.873, 0.888, 0.878, 0.879, 0.882, 0.883, 0.874, 0.886, 0.868, 0.877, 0.887, 0.875, 0.883, 0.878, 0.876, 0.88, 0.879, 0.874, 0.884, 0.884, 0.89, 0.882, 0.882, 0.876, 0.882, 0.884, 0.891, 0.88, 0.888, 0.884, 0.886, 0.884, 0.882, 0.889, 0.881, 0.884, 0.879, 0.885, 0.878, 0.885, 0.883, 0.878, 0.892, 0.888, 0.894, 0.891, 0.884, 0.887, 0.886, 0.887, 0.896, 0.884, 0.89, 0.882, 0.876, 0.867, 0.874, 0.879, 0.871, 0.881, 0.883, 0.884, 0.88, 0.877, 0.885, 0.881, 0.872, 0.882, 0.884, 0.888, 0.891, 0.886, 0.887, 0.892, 0.897, 0.884, 0.88, 0.891, 0.878, 0.887, 0.887, 0.887, 0.883, 0.882, 0.875, 0.885, 0.881, 0.883, 0.887, 0.892, 0.888, 0.886, 0.886, 0.888, 0.887, 0.881, 0.883, 0.876, 0.876, 0.887, 0.881, 0.879, 0.871, 0.877, 0.885, 0.871, 0.882, 0.88, 0.881, 0.888, 0.879, 0.887, 0.88, 0.877, 0.875, 0.873, 0.878, 0.882, 0.886, 0.88, 0.878, 0.883, 0.89, 0.888, 0.876, 0.883, 0.881, 0.883, 0.885, 0.877, 0.877, 0.885, 0.882, 0.886, 0.872, 0.882, 0.886, 0.894, 0.888, 0.882, 0.88, 0.883, 0.89, 0.885, 0.874, 0.885, 0.881, 0.886, 0.891, 0.889, 0.895, 0.896, 0.891, 0.891, 0.887, 0.887, 0.883, 0.885, 0.888, 0.887, 0.884, 0.881, 0.88, 0.873, 0.886, 0.882, 0.888, 0.882, 0.878, 0.884, 0.872, 0.878, 0.879, 0.873, 0.88, 0.881, 0.885, 0.883, 0.881, 0.876, 0.883, 0.879, 0.88, 0.89, 0.89, 0.88, 0.882, 0.885, 0.883, 0.877, 0.883, 0.881, 0.867, 0.874, 0.885, 0.876, 0.876, 0.873, 0.876, 0.882, 0.885, 0.877, 0.875, 0.882, 0.882, 0.879, 0.882, 0.876, 0.882, 0.878, 0.879, 0.878, 0.871, 0.882, 0.887, 0.883, 0.878, 0.869, 0.873, 0.881, 0.874, 0.882, 0.878, 0.875, 0.877, 0.873, 0.89, 0.877, 0.89, 0.884, 0.89, 0.883, 0.874, 0.886, 0.882, 0.889, 0.885, 0.885, 0.892, 0.886, 0.89, 0.875, 0.881, 0.881, 0.885, 0.881, 0.874, 0.879, 0.878, 0.876, 0.879, 0.871, 0.876, 0.881, 0.886, 0.885, 0.883, 0.878, 0.879, 0.873, 0.883, 0.882, 0.886, 0.879, 0.893, 0.884, 0.879, 0.862, 0.874, 0.867, 0.876, 0.88, 0.878, 0.87, 0.873, 0.868, 0.876, 0.877, 0.873, 0.882, 0.873, 0.883, 0.884, 0.877, 0.887, 0.873, 0.878, 0.878, 0.881, 0.874, 0.883, 0.882, 0.885, 0.884, 0.884, 0.886, 0.894, 0.885, 0.891, 0.893, 0.887, 0.886, 0.88, 0.874, 0.881, 0.883, 0.884, 0.88, 0.892, 0.883, 0.895, 0.886, 0.876, 0.881, 0.879, 0.88, 0.882, 0.878, 0.878, 0.884, 0.872, 0.881, 0.878, 0.891, 0.879, 0.882, 0.88, 0.874, 0.88, 0.89, 0.882, 0.883, 0.879, 0.876, 0.879, 0.873, 0.871, 0.881, 0.878, 0.895, 0.893, 0.89, 0.883, 0.885, 0.872, 0.89, 0.881, 0.881, 0.883, 0.876, 0.882, 0.88, 0.877, 0.882, 0.874, 0.87, 0.875, 0.87, 0.879, 0.89, 0.883, 0.89, 0.897, 0.894, 0.894, 0.889, 0.884, 0.888, 0.891, 0.879, 0.879, 0.875, 0.896, 0.888, 0.884, 0.885, 0.889, 0.886, 0.885, 0.899, 0.872, 0.872, 0.876, 0.873, 0.877, 0.877, 0.88, 0.887, 0.89, 0.881, 0.876, 0.882, 0.884, 0.875, 0.881, 0.884, 0.894, 0.885, 0.884, 0.874, 0.882, 0.882, 0.884, 0.891, 0.876, 0.87, 0.883, 0.878, 0.883, 0.88, 0.878, 0.872, 0.882, 0.887, 0.889, 0.887, 0.893, 0.893, 0.89, 0.89, 0.889, 0.88, 0.881, 0.884, 0.879, 0.887, 0.883, 0.881, 0.881, 0.879, 0.881, 0.885, 0.885, 0.89, 0.888, 0.884, 0.885, 0.888, 0.883, 0.882, 0.891, 0.887, 0.889, 0.898, 0.9, 0.909, 0.918, 0.924
