name, average, error
steps,1.0095e+06,191485
times,76.8987,14.5729
sx,0.07006,0.000950579
sz,0.01588,0.01196
mag,0.82174,0.0036614
mag2,0.712209,0.00513679
mag4,0.568168,0.00608056
cluster size,1,0
corr_x,1
corr_t,1, 0.846, 0.802, 0.763, 0.753, 0.745, 0.743, 0.728, 0.725, 0.714, 0.711, 0.708, 0.716, 0.688, 0.701, 0.707, 0.701, 0.677, 0.684, 0.666, 0.688, 0.669, 0.65, 0.64, 0.665, 0.68, 0.686, 0.682, 0.67, 0.639, 0.626, 0.638, 0.646, 0.638, 0.645, 0.656, 0.63, 0.644, 0.648, 0.645, 0.661, 0.653, 0.652, 0.649, 0.663, 0.65, 0.633, 0.642, 0.635, 0.623, 0.638, 0.636, 0.649, 0.647, 0.657, 0.665, 0.659, 0.655, 0.667, 0.659, 0.657, 0.667, 0.677, 0.675, 0.659, 0.666, 0.677, 0.668, 0.654, 0.654, 0.667, 0.666, 0.676, 0.669, 0.669, 0.672, 0.667, 0.675, 0.671, 0.687, 0.681, 0.673, 0.678, 0.676, 0.685, 0.695, 0.692, 0.681, 0.681, 0.69, 0.689, 0.716, 0.725, 0.724, 0.725, 0.748, 0.768, 0.778, 0.794, 0.844
